snapshot_id,snapshot_date,product_id,warehouse_id,inventory_on_hand,reorder_point,days_of_supply,week_demand
9101,2025-02-17,4,21,0.0,303.6,0.0,623.3
9102,2024-07-08,16,11,0.8,388.3,0.0,448.2
9103,2025-09-01,6,2,0.0,643.6,0.0,1462.2
9104,2023-03-20,109,21,2219.5,641.1,17.0,486.1
9105,2025-09-01,119,9,378.5,205.1,8.9,331.5
9106,2023-01-01,9,18,780.7,364.8,12.7,172.3
9107,2024-03-18,89,18,772.8,392.0,6.3,726.3
9108,2025-05-12,62,20,212.1,806.3,1.3,1850.2
9109,2024-09-30,48,8,0.0,1240.6,0.0,4822.1
9110,2025-01-20,4,21,0.0,303.6,0.0,800.6
9111,2024-02-19,75,19,521.7,501.0,4.2,128.7
9112,2023-11-27,111,7,926.0,1032.1,3.4,1968.4
9113,2023-02-20,29,1,274.4,830.6,3.2,228.4
9114,2023-01-01,29,15,312.1,510.7,7.0,452.1
9115,2023-10-02,15,17,183.6,1219.8,1.2,1809.9
9116,2023-08-07,32,19,0.0,89.0,0.0,233.5
9117,2024-04-15,85,1,42.6,311.7,0.5,569.6
9118,2024-01-22,109,17,1296.9,573.9,11.4,357.6
9119,2025-03-17,45,4,458.7,506.2,3.3,1041.2
9120,2024-12-23,23,5,726.3,555.2,5.7,515.3
9121,2024-03-18,1,11,2413.5,1092.9,13.0,742.8
9122,2023-09-04,94,4,324.1,430.0,4.1,424.3
9123,2023-11-27,102,3,370.9,355.5,12.7,161.7
9124,2023-12-25,110,6,26.3,224.4,1.3,142.1
9125,2025-05-12,52,4,0.0,192.6,0.0,555.4
9126,2025-05-12,25,13,26.9,87.9,1.4,130.3
9127,2025-05-12,114,17,0.0,244.1,0.0,503.1
9128,2023-11-27,15,1,2124.1,1624.2,13.3,1179.0
9129,2025-09-01,31,9,611.6,597.6,4.6,638.4
9130,2024-10-28,51,13,260.7,227.6,13.3,167.6
9131,2024-08-05,65,17,2475.3,1451.4,17.7,802.1
9132,2024-05-13,92,11,680.5,1000.0,3.9,1764.2
9133,2025-07-07,40,2,0.0,1732.1,0.0,1312.8
9134,2025-12-22,36,14,301.8,271.1,9.0,283.4
9135,2025-09-29,15,22,1117.1,1475.2,7.2,935.5
9136,2025-01-20,8,8,2325.3,1123.0,13.3,728.2
9137,2024-06-10,55,11,1301.0,1351.3,5.1,2044.7
9138,2025-10-27,87,12,0.0,1280.6,0.0,3898.6
9139,2023-06-12,118,1,2161.7,799.9,28.5,327.5
9140,2023-11-27,73,10,0.0,964.2,0.0,986.3
9141,2025-11-24,35,12,1835.5,2577.0,4.3,2407.0
9142,2025-03-17,21,5,0.0,191.8,0.0,566.3
9143,2023-07-10,32,19,45.4,89.0,2.0,129.4
9144,2023-12-25,84,14,568.2,400.2,9.1,608.2
9145,2024-11-25,32,22,97.0,170.0,3.3,395.8
9146,2023-05-15,55,16,1660.6,687.4,8.7,951.2
9147,2023-07-10,119,7,89.3,187.2,1.9,188.6
9148,2024-06-10,44,6,505.6,748.1,8.0,214.5
9149,2025-07-07,114,19,80.9,196.6,1.2,390.8
9150,2023-07-10,81,5,120.4,454.2,1.4,519.8
9151,2025-06-09,27,19,68.4,436.0,0.9,735.8
9152,2024-12-23,8,13,0.0,596.3,0.0,1380.5
9153,2024-01-22,2,6,0.0,1255.7,0.0,402.3
9154,2023-06-12,45,12,1012.8,776.7,6.7,844.9
9155,2024-09-30,51,11,393.0,428.1,10.0,384.3
9156,2023-07-10,7,3,92.2,78.7,6.0,123.7
9157,2023-02-20,105,4,2159.7,988.5,19.3,751.1
9158,2025-09-29,14,6,609.1,223.6,31.4,43.7
9159,2024-04-15,111,8,169.6,1000.4,0.7,1186.0
9160,2023-06-12,109,12,1635.8,561.6,11.8,534.8
9161,2025-10-27,41,1,221.6,282.5,4.1,250.8
9162,2025-05-12,22,18,1283.9,568.2,12.9,389.2
9163,2024-05-13,108,13,465.9,134.0,26.0,173.0
9164,2023-02-20,15,4,0.0,1135.1,0.0,993.4
9165,2023-08-07,53,3,1043.6,601.7,8.0,515.7
9166,2024-07-08,103,4,426.0,247.2,10.2,254.3
9167,2025-02-17,112,22,753.0,785.6,5.4,1009.0
9168,2025-05-12,51,20,192.0,308.4,5.0,355.4
9169,2024-03-18,102,17,587.7,692.9,10.7,200.9
9170,2025-03-17,84,17,274.5,238.8,4.3,408.5
9171,2024-12-23,24,1,67.6,153.0,2.3,145.6
9172,2024-12-23,116,18,0.0,618.5,0.0,692.9
9173,2025-11-24,74,21,631.2,1789.6,1.6,5100.6
9174,2025-11-24,45,5,0.0,396.7,0.0,927.2
9175,2024-02-19,50,10,528.5,864.1,2.2,2547.0
9176,2023-07-10,102,6,1200.3,505.6,28.5,312.7
9177,2025-03-17,116,18,426.1,618.5,5.2,653.0
9178,2024-11-25,6,22,0.0,1069.3,0.0,2430.7
9179,2024-06-10,29,5,705.9,475.8,16.8,238.0
9180,2023-12-25,76,3,25.5,62.2,4.7,22.8
9181,2023-12-25,9,7,605.7,431.3,8.9,652.4
9182,2023-10-30,91,11,0.0,780.6,0.0,1293.4
9183,2023-01-23,71,15,403.3,306.2,12.3,211.8
9184,2023-10-02,86,8,0.0,651.1,0.0,3442.7
9185,2023-12-25,24,1,159.3,153.0,5.4,231.5
9186,2023-02-20,99,21,1841.3,780.9,13.7,442.2
9187,2024-07-08,16,13,481.6,213.0,13.0,253.0
9188,2025-12-22,119,8,319.3,157.7,8.2,183.1
9189,2025-11-24,19,16,199.3,193.4,4.4,508.1
9190,2023-04-17,19,19,0.0,292.9,0.0,358.1
9191,2023-01-01,61,18,194.9,181.8,12.4,168.7
9192,2025-08-04,25,4,0.0,127.9,0.0,392.9
9193,2023-10-02,17,1,0.0,420.1,0.0,365.8
9194,2023-10-02,114,17,0.0,244.1,0.0,982.3
9195,2024-10-28,45,15,672.2,400.3,8.4,513.3
9196,2025-09-29,60,1,1192.8,503.4,12.3,434.6
9197,2025-06-09,33,10,2.4,34.2,0.2,62.9
9198,2024-08-05,107,9,651.8,356.1,10.7,464.9
9199,2023-10-30,112,18,0.0,562.2,0.0,1985.6
9200,2025-12-22,116,17,0.0,654.8,0.0,1256.3
9201,2023-04-17,1,14,0.0,1472.3,0.0,2852.2
9202,2023-03-20,81,3,1549.3,450.2,17.8,299.0
9203,2024-03-18,9,9,793.6,289.9,11.6,196.2
9204,2024-01-22,52,9,314.8,208.0,8.5,171.3
9205,2025-05-12,87,13,838.6,695.9,6.3,455.9
9206,2025-03-17,5,7,0.0,662.3,0.0,1520.5
9207,2024-10-28,40,2,3698.7,1732.1,24.3,989.8
9208,2023-05-15,71,7,168.0,579.4,2.9,416.3
9209,2025-09-29,21,7,639.4,356.7,9.4,369.9
9210,2023-09-04,66,15,173.7,94.3,10.1,40.3
9211,2024-09-30,52,11,31.1,249.7,0.7,251.1
9212,2025-02-17,39,10,589.8,782.6,4.1,386.0
9213,2025-10-27,56,6,1488.0,1535.4,10.1,924.4
9214,2023-07-10,11,1,2761.3,1354.0,9.1,1504.2
9215,2023-10-02,42,10,555.0,730.0,4.2,682.5
9216,2024-09-02,49,11,2868.2,714.9,12.6,650.8
9217,2024-09-02,2,6,1332.0,1255.7,8.1,311.9
9218,2024-04-15,37,15,479.2,420.1,4.9,364.7
9219,2025-12-22,120,8,522.0,262.3,7.5,148.8
9220,2024-07-08,5,11,704.1,692.2,4.7,646.3
9221,2024-06-10,53,9,2450.9,1160.7,11.8,922.2
9222,2023-06-12,76,4,184.9,129.4,17.7,77.8
9223,2025-06-09,9,17,1075.6,366.3,14.4,451.7
9224,2024-04-15,60,9,682.7,399.4,9.2,258.9
9225,2024-04-15,107,19,424.4,307.3,7.0,577.4
9226,2024-02-19,118,5,317.6,403.0,8.0,161.5
9227,2025-08-04,8,19,1199.3,1069.6,6.0,1018.0
9228,2025-06-09,17,15,358.8,276.1,14.3,159.7
9229,2024-09-30,74,22,2730.1,1630.4,6.4,2516.6
9230,2023-01-23,54,10,96.3,557.4,0.6,1354.9
9231,2024-03-18,61,18,139.1,181.8,8.8,297.5
9232,2023-10-02,109,20,492.9,790.0,3.5,766.9
9233,2024-06-10,62,9,443.4,547.8,3.4,765.3
9234,2025-04-14,9,2,959.9,413.2,10.9,659.7
9235,2025-03-17,36,8,0.0,334.2,0.0,318.5
9236,2024-04-15,116,20,546.4,829.5,5.3,672.4
9237,2025-01-20,31,21,976.4,740.0,7.3,409.3
9238,2023-07-10,97,2,273.2,302.8,9.2,165.3
9239,2024-09-02,75,8,936.2,394.7,8.1,742.6
9240,2025-02-17,19,19,515.8,292.9,9.4,232.0
9241,2025-06-09,75,11,595.2,732.1,4.1,1191.4
9242,2023-02-20,85,1,1192.0,311.7,12.8,356.9
9243,2024-06-10,48,4,0.0,1351.2,0.0,4335.4
9244,2023-10-02,14,1,293.6,208.3,10.9,355.8
9245,2024-01-22,35,9,3895.3,1702.5,10.9,1387.5
9246,2025-11-24,114,14,0.0,285.4,0.0,691.0
9247,2025-09-01,103,1,485.3,201.6,12.0,148.8
9248,2024-09-02,66,6,114.2,80.9,5.1,85.5
9249,2025-09-29,37,13,1308.0,388.9,14.9,514.5
9250,2023-11-27,50,13,723.5,543.5,6.2,589.9
9251,2023-11-27,42,8,0.0,544.7,0.0,1018.2
9252,2023-01-01,9,17,753.1,366.3,10.1,612.6
9253,2023-09-04,105,4,1859.7,988.5,16.6,410.8
9254,2023-11-27,65,19,1091.5,1189.3,9.1,874.8
9255,2024-05-13,72,9,666.0,945.9,6.0,669.8
9256,2025-10-27,22,21,0.0,484.3,0.0,1597.9
9257,2024-12-23,37,16,1170.5,526.6,9.4,422.2
9258,2024-05-13,71,22,0.0,490.0,0.0,460.5
9259,2024-07-08,90,12,39.4,36.6,6.4,42.0
9260,2025-09-01,56,3,514.2,1209.0,4.7,761.0
9261,2023-09-04,86,7,420.7,706.6,2.6,895.9
9262,2024-01-22,112,9,603.6,562.7,4.8,461.2
9263,2025-11-24,98,11,0.0,451.6,0.0,937.2
9264,2023-01-01,67,3,626.5,284.2,10.4,399.5
9265,2024-06-10,86,22,518.6,631.2,2.5,1334.9
9266,2023-03-20,8,20,2600.5,877.3,10.5,1962.4
9267,2023-10-30,104,9,554.7,296.0,20.2,127.5
9268,2024-08-05,33,20,0.0,48.2,0.0,123.1
9269,2023-09-04,106,20,742.6,394.7,9.6,182.2
9270,2025-08-04,55,21,1042.1,1049.0,3.8,1808.6
9271,2023-09-04,67,4,625.5,650.5,5.4,455.8
9272,2025-07-07,81,13,0.0,329.8,0.0,1080.2
9273,2024-06-10,13,7,104.9,352.4,2.6,467.1
9274,2025-07-07,73,10,291.0,964.2,3.2,327.5
9275,2025-07-07,93,6,1035.3,309.3,17.7,200.9
9276,2025-06-09,81,5,373.6,454.2,4.3,584.6
9277,2024-12-23,69,13,0.0,176.0,0.0,449.4
9278,2024-06-10,24,13,67.1,52.9,4.5,94.0
9279,2025-09-01,53,1,2178.4,1454.6,8.4,2287.2
9280,2024-02-19,6,4,903.8,858.1,4.6,827.0
9281,2024-01-22,108,21,473.4,308.9,12.5,269.8
9282,2025-10-27,80,3,437.4,207.2,9.5,265.9
9283,2025-12-22,118,1,911.0,799.9,12.0,487.5
9284,2025-10-27,104,9,383.4,296.0,14.0,147.9
9285,2024-02-19,59,1,131.4,1199.3,0.5,1196.9
9286,2025-03-17,64,11,0.0,755.5,0.0,1741.0
9287,2025-05-12,26,11,1.9,350.4,0.0,1492.4
9288,2024-11-25,29,15,813.2,510.7,18.2,188.4
9289,2023-02-20,100,20,220.3,89.6,9.9,76.7
9290,2024-07-08,2,9,3658.6,2010.4,21.8,850.3
9291,2023-07-10,25,5,0.0,116.9,0.0,160.2
9292,2024-12-23,102,11,594.9,431.6,9.5,246.0
9293,2025-01-20,39,3,472.1,214.7,6.7,210.0
9294,2023-06-12,80,3,163.7,207.2,3.6,396.2
9295,2024-06-10,17,14,214.8,502.5,4.7,535.6
9296,2024-04-15,90,12,0.0,36.6,0.0,41.6
9297,2025-07-07,113,6,706.4,284.2,10.9,309.2
9298,2023-08-07,119,15,0.0,113.0,0.0,347.3
9299,2025-07-07,52,5,21.0,76.8,0.8,144.8
9300,2024-10-28,6,22,0.0,1069.3,0.0,2942.7
9301,2023-04-17,52,5,1.4,76.8,0.1,96.3
9302,2023-07-10,67,22,1245.7,827.1,9.5,579.0
9303,2025-09-01,1,14,1940.3,1472.3,10.7,988.9
9304,2024-05-13,50,9,681.0,1127.9,3.7,913.8
9305,2024-03-18,113,6,92.0,284.2,1.4,256.7
9306,2025-08-04,22,20,121.4,538.9,0.9,1077.5
9307,2023-01-23,120,8,0.0,262.3,0.0,681.4
9308,2023-04-17,81,13,505.0,329.8,6.1,292.7
9309,2023-06-12,117,16,46.1,313.3,0.9,321.6
9310,2025-02-17,79,1,218.2,1101.9,1.6,752.1
9311,2025-12-22,6,7,0.0,555.5,0.0,1183.6
9312,2024-01-22,86,15,342.4,319.2,3.4,447.1
9313,2025-12-22,16,21,751.3,353.3,10.1,590.9
9314,2024-10-28,82,4,0.0,332.9,0.0,1009.3
9315,2023-01-23,9,2,730.4,413.2,8.3,499.6
9316,2024-11-25,81,20,779.7,989.5,4.3,865.9
9317,2023-10-02,53,9,1345.1,1160.7,6.5,1987.4
9318,2024-05-13,31,16,0.0,540.3,0.0,591.7
9319,2023-11-27,45,21,520.1,674.0,3.6,1604.3
9320,2025-09-01,43,22,655.3,302.8,8.2,473.7
9321,2025-11-24,113,10,0.0,373.6,0.0,1501.8
9322,2024-08-05,35,1,4978.6,1465.1,12.1,2876.2
9323,2023-09-04,34,6,216.8,284.3,4.8,233.8
9324,2023-04-17,84,4,277.7,367.9,4.5,297.6
9325,2023-08-07,87,12,741.1,1280.6,2.5,1100.8
9326,2024-01-22,50,15,0.0,694.9,0.0,1927.2
9327,2024-04-15,43,21,0.0,333.6,0.0,681.1
9328,2023-10-30,24,13,27.9,52.9,1.9,203.7
9329,2025-07-07,54,2,461.7,565.7,2.9,571.7
9330,2023-12-25,104,11,741.2,329.9,23.8,224.2
9331,2024-08-05,85,1,481.8,311.7,5.2,459.0
9332,2025-09-01,56,1,0.0,1470.0,0.0,1443.0
9333,2024-01-22,102,22,1229.7,828.9,19.6,188.1
9334,2025-08-04,105,2,3101.4,1354.8,23.5,863.9
9335,2024-08-05,1,13,770.1,670.2,8.7,341.2
9336,2024-03-18,5,11,1945.7,692.2,13.1,1052.1
9337,2023-10-30,102,6,135.1,505.6,3.2,347.6
9338,2025-10-27,9,9,808.3,289.9,11.8,327.1
9339,2024-08-05,99,9,0.0,583.3,0.0,2359.1
9340,2023-03-20,54,13,178.3,325.4,2.2,416.6
9341,2023-01-23,24,13,116.3,52.9,7.8,115.3
9342,2023-09-04,31,21,1022.8,740.0,7.6,731.0
9343,2024-01-22,32,2,213.2,114.9,7.2,121.3
9344,2025-05-12,53,20,1996.7,813.5,7.9,1083.7
9345,2025-07-07,25,18,14.8,133.2,0.5,119.0
9346,2025-06-09,81,11,1164.2,890.7,6.6,1076.4
9347,2025-09-01,56,5,547.1,1463.1,4.5,432.5
9348,2023-04-17,26,17,613.0,309.1,7.2,601.8
9349,2023-05-15,100,20,164.8,89.6,7.4,47.0
9350,2025-04-14,117,8,0.0,199.2,0.0,896.4
9351,2023-10-30,76,18,124.1,65.3,16.8,35.2
9352,2024-12-23,45,15,384.5,400.3,4.8,866.5
9353,2024-09-30,18,3,1379.9,698.6,7.4,1283.7
9354,2025-10-27,27,15,638.4,340.8,11.9,242.8
9355,2023-09-04,42,16,945.9,369.8,10.7,561.1
9356,2025-09-29,24,1,277.3,153.0,9.4,153.7
9357,2024-03-18,22,21,1856.0,484.3,14.5,558.9
9358,2023-06-12,17,16,0.0,316.5,0.0,415.4
9359,2025-06-09,11,1,3720.3,1354.0,12.3,1976.9
9360,2023-04-17,17,21,737.7,440.3,15.7,135.2
9361,2023-03-20,112,22,553.8,785.6,4.0,1023.2
9362,2025-08-04,110,6,783.0,224.4,38.1,115.2
9363,2024-05-13,114,10,955.7,300.5,12.1,152.6
9364,2025-09-01,22,9,184.2,632.9,1.7,1036.2
9365,2025-09-01,88,22,784.8,541.5,6.2,611.7
9366,2025-10-27,15,19,1288.7,1489.0,10.8,791.7
9367,2024-01-22,64,17,657.4,673.3,4.9,1034.2
9368,2025-01-20,29,19,2071.0,733.4,29.1,600.9
9369,2023-03-20,50,12,1619.5,1260.0,6.2,2134.1
9370,2024-06-10,65,11,0.0,1060.4,0.0,2483.2
9371,2025-01-20,81,11,0.0,890.7,0.0,4293.6
9372,2023-07-10,64,11,1139.9,755.5,7.4,786.6
9373,2024-05-13,54,10,1023.5,557.4,6.0,1554.5
9374,2025-10-27,58,7,862.9,907.6,3.4,1501.7
9375,2024-08-05,1,21,1272.4,1709.9,7.5,836.0
9376,2023-07-10,102,14,532.6,773.4,8.5,620.0
9377,2023-12-25,41,8,0.0,139.2,0.0,283.7
9378,2025-02-17,48,18,2180.9,1409.9,8.6,680.7
9379,2023-10-30,104,19,621.7,240.4,23.1,170.3
9380,2023-10-30,52,9,40.5,208.0,1.1,319.3
9381,2024-03-18,103,10,309.6,222.8,7.3,404.1
9382,2024-12-23,99,12,0.0,590.7,0.0,3328.7
9383,2025-07-07,20,2,0.0,1549.4,0.0,702.2
9384,2024-06-10,20,2,0.0,1549.4,0.0,1829.5
9385,2024-05-13,119,16,161.4,178.9,4.4,154.4
9386,2023-04-17,55,13,1817.6,558.6,12.5,442.4
9387,2024-05-13,42,2,0.0,695.6,0.0,1076.9
9388,2023-03-20,30,8,662.7,257.1,14.9,159.0
9389,2025-07-07,13,11,118.8,411.6,2.6,264.0
9390,2025-11-24,98,20,0.0,541.1,0.0,1009.9
9391,2023-02-20,81,4,0.0,812.9,0.0,1608.0
9392,2023-01-01,83,5,1789.4,480.5,11.9,910.9
9393,2024-07-08,84,4,1020.2,367.9,16.6,391.3
9394,2024-05-13,43,22,107.1,302.8,1.3,752.0
9395,2024-09-30,42,5,907.3,328.7,13.3,358.6
9396,2025-01-20,53,5,1687.9,550.8,12.0,281.6
9397,2023-01-01,59,18,3642.3,1016.9,17.0,759.3
9398,2024-09-02,67,1,263.7,619.4,2.3,379.0
9399,2023-12-25,89,1,941.8,772.4,5.7,1401.1
9400,2025-09-29,13,8,500.8,295.2,13.2,319.0
9401,2025-09-29,28,17,1455.5,2125.5,7.4,1162.9
9402,2024-12-23,20,21,227.5,2100.4,1.1,3553.9
9403,2024-08-05,38,18,0.0,228.1,0.0,756.5
9404,2024-09-02,99,1,217.1,676.8,1.5,647.1
9405,2025-02-17,23,9,773.5,727.0,4.2,1824.5
9406,2023-07-10,33,20,0.0,48.2,0.0,61.6
9407,2024-06-10,97,14,114.1,182.5,4.1,219.8
9408,2023-04-17,29,15,750.7,510.7,16.8,515.9
9409,2024-06-10,86,20,0.0,1014.6,0.0,1404.9
9410,2023-12-25,49,11,0.0,714.9,0.0,858.5
9411,2023-07-10,61,17,701.4,231.1,35.5,50.4
9412,2025-01-20,56,13,849.4,1088.1,7.5,616.5
9413,2025-11-24,2,20,0.0,1676.9,0.0,4993.1
9414,2025-04-14,40,8,2299.6,1169.4,20.6,485.5
9415,2023-06-12,64,16,1127.3,632.1,10.5,638.8
9416,2025-09-29,51,14,334.1,302.3,8.3,221.0
9417,2024-01-22,107,9,681.4,356.1,11.2,301.0
9418,2025-11-24,13,7,272.7,352.4,6.7,301.1
9419,2025-11-24,76,7,62.7,79.9,6.2,27.7
9420,2025-01-20,80,3,501.8,207.2,10.9,201.5
9421,2023-10-30,75,13,125.9,372.2,1.6,1096.4
9422,2024-09-30,111,7,2187.1,1032.1,8.0,1662.4
9423,2023-10-02,6,9,1085.2,728.8,6.7,1030.0
9424,2025-03-17,51,1,407.6,305.1,11.2,227.6
9425,2023-03-20,41,22,611.7,306.6,11.7,200.1
9426,2023-02-20,88,15,63.7,266.1,1.0,498.8
9427,2024-08-05,71,15,560.1,306.2,17.1,320.3
9428,2024-10-28,43,9,0.0,205.7,0.0,1075.6
9429,2023-04-17,2,22,2151.5,2547.9,10.0,1228.9
9430,2023-08-07,115,1,4216.9,1637.3,24.2,571.6
9431,2024-02-19,33,10,14.5,34.2,1.5,95.9
9432,2025-01-20,50,13,882.2,543.5,7.6,548.4
9433,2024-03-18,34,16,433.0,189.8,9.9,266.7
9434,2024-08-05,76,18,160.1,65.3,21.7,32.6
9435,2025-04-14,49,4,410.5,880.7,1.9,1625.7
9436,2023-11-27,10,8,46.8,284.0,0.9,263.4
9437,2024-11-25,42,18,877.9,594.8,9.1,788.2
9438,2023-10-02,1,1,319.9,1806.9,1.8,1239.1
9439,2023-12-25,76,12,91.2,97.3,8.6,64.3
9440,2023-01-23,27,14,768.7,593.7,7.5,431.6
9441,2023-09-04,32,3,33.9,47.1,2.4,53.7
9442,2023-09-04,32,1,173.6,137.0,6.2,157.5
9443,2025-07-07,52,9,158.2,208.0,4.3,247.1
9444,2024-10-28,33,13,39.5,18.6,8.3,30.8
9445,2023-07-10,85,6,535.1,312.7,8.2,265.0
9446,2023-10-02,71,15,290.3,306.2,8.9,143.8
9447,2023-02-20,117,14,143.5,434.4,2.1,504.7
9448,2023-10-02,71,7,0.0,579.4,0.0,405.5
9449,2025-02-17,14,1,293.1,208.3,10.8,85.8
9450,2025-12-22,56,5,1934.8,1463.1,15.8,897.4
9451,2025-05-12,74,22,2043.3,1630.4,4.8,2418.9
9452,2024-09-02,52,19,0.0,139.9,0.0,273.7
9453,2023-12-25,52,2,40.2,269.0,0.9,491.2
9454,2024-03-18,38,4,0.0,520.8,0.0,900.7
9455,2025-10-27,58,20,2858.5,1604.8,9.4,2142.2
9456,2025-06-09,76,4,84.8,129.4,8.1,83.9
9457,2024-11-25,100,2,0.0,120.3,0.0,281.0
9458,2023-09-04,61,7,159.6,135.8,8.4,56.9
9459,2025-09-29,74,2,4064.1,1363.0,9.3,2812.3
9460,2024-03-18,61,4,292.9,183.4,12.9,66.5
9461,2023-08-07,103,4,313.3,247.2,7.5,239.8
9462,2025-03-17,2,16,1205.2,1349.1,8.0,753.5
9463,2025-02-17,29,5,880.5,475.8,21.0,446.1
9464,2024-10-28,87,3,27.3,669.2,0.2,856.7
9465,2023-05-15,3,6,992.8,363.7,12.3,279.6
9466,2025-09-29,11,19,2255.9,1502.0,9.1,1833.7
9467,2025-09-01,76,7,84.1,79.9,8.3,74.2
9468,2024-04-15,53,19,2158.5,889.9,9.7,371.4
9469,2023-11-27,108,21,445.7,308.9,11.8,439.2
9470,2025-03-17,55,15,0.0,925.5,0.0,1679.4
9471,2024-08-05,33,19,40.4,34.3,5.3,20.1
9472,2023-11-27,37,22,1126.1,981.1,5.6,1155.2
9473,2023-08-07,61,17,215.1,231.1,10.9,266.9
9474,2024-02-19,37,22,2267.9,981.1,11.3,1126.1
9475,2023-03-20,81,5,0.0,454.2,0.0,1312.1
9476,2024-04-15,4,3,651.9,207.6,16.7,88.9
9477,2024-09-02,111,22,0.0,1560.6,0.0,2362.9
9478,2023-07-10,111,7,1950.1,1032.1,7.2,1899.3
9479,2024-04-15,36,6,267.3,320.6,10.1,67.2
9480,2024-04-15,74,10,1124.9,2326.5,2.9,3331.1
9481,2025-11-24,6,11,280.3,608.4,1.4,892.3
9482,2024-09-30,17,19,0.0,339.3,0.0,388.2
9483,2025-03-17,45,3,0.0,225.7,0.0,1216.6
9484,2024-09-02,51,1,344.3,305.1,9.5,273.3
9485,2024-03-18,35,9,111.2,1702.5,0.3,1744.4
9486,2023-10-02,59,18,737.0,1016.9,3.4,958.9
9487,2025-01-20,24,1,219.3,153.0,7.5,121.8
9488,2025-09-01,28,5,256.4,1116.1,2.5,485.6
9489,2023-05-15,37,2,1150.9,866.2,5.6,834.5
9490,2025-12-22,2,6,0.0,1255.7,0.0,6822.7
9491,2023-11-27,94,22,502.5,407.6,6.1,472.0
9492,2023-04-17,29,8,1602.2,595.2,27.5,364.7
9493,2024-06-10,39,8,257.1,517.8,2.8,586.5
9494,2025-09-01,52,15,12.0,137.3,0.5,157.2
9495,2024-08-05,23,9,1828.3,727.0,9.9,911.3
9496,2025-02-17,71,6,712.7,580.0,15.0,320.7
9497,2023-09-04,120,8,905.5,262.3,13.1,278.7
9498,2025-09-01,53,18,1257.3,835.5,6.4,1001.9
9499,2025-01-20,44,3,344.0,403.1,7.5,418.9
9500,2025-06-09,56,6,2902.1,1535.4,19.8,868.0
9501,2025-10-27,79,1,0.0,1101.9,0.0,1642.0
9502,2024-10-28,33,10,12.8,34.2,1.3,64.9
9503,2025-12-22,31,5,0.0,320.3,0.0,1089.8
9504,2025-01-20,57,16,30.0,622.9,0.4,441.1
9505,2023-01-01,28,5,1092.5,1116.1,10.8,449.5
9506,2025-12-22,10,12,784.2,330.8,11.9,331.1
9507,2024-07-08,100,4,55.7,87.1,2.7,108.3
9508,2024-10-28,112,16,649.2,416.6,6.5,646.4
9509,2023-05-15,6,9,1788.2,728.8,11.1,949.3
9510,2025-07-07,113,2,653.7,532.0,6.9,866.6
9511,2023-10-02,5,12,0.0,736.1,0.0,881.9
9512,2023-10-30,42,10,0.0,730.0,0.0,868.8
9513,2023-07-10,51,22,589.6,319.1,14.1,173.3
9514,2023-09-04,13,20,795.2,389.2,17.1,180.9
9515,2024-01-22,71,17,501.3,688.2,8.4,362.1
9516,2024-01-22,56,19,2981.4,1707.1,15.8,1482.0
9517,2025-09-01,78,9,0.0,682.1,0.0,1291.3
9518,2023-02-20,58,3,153.2,814.0,1.1,903.4
9519,2023-11-27,74,6,1205.1,857.7,4.2,1991.8
9520,2025-09-01,65,12,0.0,1115.7,0.0,766.1
9521,2025-10-27,88,17,1145.4,384.0,10.6,479.7
9522,2023-02-20,4,10,624.0,403.1,7.2,516.4
9523,2023-01-23,33,13,28.5,18.6,6.0,21.8
9524,2023-01-01,34,19,799.8,260.5,13.5,261.6
9525,2023-02-20,109,12,490.2,561.6,3.5,1092.3
9526,2024-05-13,55,8,955.1,1018.9,4.6,1285.9
9527,2023-05-15,58,1,1968.1,1659.8,6.7,1584.6
9528,2023-01-01,8,19,2595.2,1069.6,12.9,1242.5
9529,2025-12-22,21,6,0.0,270.2,0.0,1152.1
9530,2025-07-07,30,3,63.5,137.1,2.1,210.7
9531,2024-03-18,96,3,364.4,325.2,5.5,297.6
9532,2023-12-25,111,8,2520.6,1000.4,10.6,1083.3
9533,2025-09-01,37,22,2036.5,981.1,10.1,733.8
9534,2023-01-23,86,13,1278.6,501.9,13.1,350.2
9535,2025-12-22,69,14,0.0,421.4,0.0,740.2
9536,2023-08-07,64,17,1602.5,673.3,11.9,751.8
9537,2025-02-17,29,9,0.0,636.4,0.0,1087.4
9538,2024-12-23,67,3,480.6,284.2,8.0,421.8
9539,2023-12-25,104,12,590.6,282.7,17.8,218.3
9540,2023-03-20,33,21,46.0,44.9,5.2,29.0
9541,2024-09-02,28,13,1931.2,699.4,17.5,843.4
9542,2024-05-13,74,18,1779.7,975.1,5.9,1888.4
9543,2024-12-23,72,15,675.4,640.8,9.9,622.1
9544,2025-10-27,113,15,641.8,215.0,14.0,179.6
9545,2024-06-10,63,1,2175.6,1056.9,13.3,957.0
9546,2025-03-17,86,10,580.0,817.9,3.1,1017.2
9547,2025-04-14,58,5,0.0,718.7,0.0,1061.4
9548,2023-05-15,30,18,0.0,210.3,0.0,692.7
9549,2023-10-02,85,1,952.9,311.7,10.2,708.4
9550,2023-02-20,72,10,365.4,1523.0,2.6,1267.6
9551,2024-08-05,48,4,0.0,1351.2,0.0,2049.5
9552,2024-08-05,61,4,208.3,183.4,9.2,68.2
9553,2023-06-12,63,7,0.0,1557.6,0.0,754.8
9554,2025-06-09,93,15,173.7,148.8,3.9,256.7
