shipment_id,warehouse_id,supplier_id,transport_mode_id,ship_date,promised_delivery_date,actual_delivery_date,n_orders,total_qty,distance_km,shipping_cost,is_otif
18194,1,25,1,2024-03-10,2024-03-19,2024-03-19,1,834.0,1099.3,37705.93,1
18195,21,12,4,2025-10-03,2025-10-17,2025-10-20,1,336.0,865.4,8965.56,0
18196,9,43,2,2025-12-16,2025-12-22,2025-12-22,1,134.0,95.5,1084.75,1
18197,3,20,1,2023-08-26,2023-08-31,2023-08-31,1,1130.0,1737.0,87205.8,1
18198,11,55,3,2025-09-20,2025-09-29,2025-09-29,1,124.0,960.1,43844.5,1
18199,22,50,2,2025-01-04,2025-01-08,2025-01-12,1,1306.0,1403.1,55399.91,0
18200,13,13,1,2024-04-20,2024-05-01,2024-05-01,1,325.0,1631.1,37733.21,1
18201,5,12,4,2024-03-14,2024-03-27,2024-03-30,1,647.0,418.7,5401.22,0
18202,16,21,1,2024-06-05,2024-06-14,2024-06-18,1,283.0,647.8,14106.66,0
18203,8,56,2,2023-12-12,2023-12-20,2023-12-25,1,677.0,2573.7,69578.96,0
18204,12,50,1,2024-06-13,2024-06-18,2024-06-18,1,138.0,2504.0,36411.97,1
18205,17,53,1,2024-10-02,2024-10-07,2024-10-08,1,654.0,2930.4,113242.93,0
18206,5,34,3,2023-08-20,2023-09-04,2023-09-04,1,219.0,938.6,48191.94,1
18207,7,52,1,2025-07-02,2025-07-13,2025-07-13,1,277.0,2623.2,53697.06,1
18208,11,52,1,2023-04-03,2023-04-14,2023-04-14,1,191.0,2616.5,52528.21,1
18209,15,27,3,2024-01-16,2024-01-25,2024-01-25,1,722.0,340.8,33627.13,1
18210,8,60,2,2024-05-26,2024-06-02,2024-06-02,1,259.0,2288.3,41069.44,1
18211,4,43,1,2025-12-03,2025-12-08,2025-12-08,1,1439.0,2001.9,91335.96,1
18212,5,35,2,2025-01-07,2025-01-17,2025-01-19,1,849.0,2815.6,67864.71,0
18213,11,34,4,2023-12-08,2023-12-19,2023-12-19,1,724.0,355.2,4257.17,1
18214,6,12,1,2025-05-24,2025-06-11,2025-06-11,1,227.0,734.4,18244.61,1
18215,7,43,2,2024-11-02,2024-11-07,2024-11-07,1,188.0,3097.5,34881.3,1
18216,19,22,2,2024-10-07,2024-10-18,2024-10-18,1,1595.0,2716.2,107894.5,1
18217,18,7,1,2025-02-17,2025-02-22,2025-02-26,1,199.0,2405.1,56993.33,0
18218,19,21,1,2025-08-26,2025-09-05,2025-09-07,2,1489.0,590.1,27326.31,0
18219,13,52,4,2023-06-19,2023-06-27,2023-06-30,1,88.0,345.5,1616.36,0
18220,21,59,4,2024-06-28,2024-07-03,2024-07-03,1,1429.0,2257.9,38551.78,1
18221,2,50,1,2024-11-11,2024-11-15,2024-11-15,1,1253.0,2078.1,96445.84,1
18222,19,34,3,2024-12-30,2025-01-11,2025-01-11,1,516.0,1664.3,188349.96,1
18223,22,13,3,2025-06-23,2025-07-04,2025-07-04,1,941.0,2172.0,294042.59,1
18224,4,50,1,2024-12-16,2024-12-22,2024-12-27,1,217.0,819.8,16403.4,0
18225,7,41,2,2023-01-15,2023-01-25,2023-01-30,1,494.0,1823.1,39559.87,0
18226,4,40,2,2025-10-28,2025-11-03,2025-11-03,1,206.0,1675.3,20085.42,1
18227,17,37,4,2023-03-14,2023-03-20,2023-03-20,1,721.0,2538.2,37713.56,1
18228,14,3,1,2023-04-18,2023-04-25,2023-04-25,1,787.0,1173.6,48888.67,1
18229,13,8,4,2023-12-23,2023-12-30,2023-12-30,1,47.0,106.2,434.12,1
18230,2,12,3,2025-12-19,2025-12-31,2025-12-31,2,1519.0,505.7,97679.55,1
18231,6,19,2,2024-03-09,2024-03-13,2024-03-13,1,408.0,1039.4,17083.27,1
18232,14,26,1,2023-06-22,2023-06-28,2023-07-03,1,31.0,1745.2,11690.24,0
18233,2,9,3,2023-02-17,2023-02-22,2023-02-24,1,303.0,467.3,40551.06,0
18234,20,11,4,2024-11-12,2024-11-23,2024-11-23,1,235.0,652.1,6518.27,1
18235,19,25,3,2023-11-16,2023-11-27,2023-12-01,1,311.0,1011.4,68091.79,0
18236,1,12,2,2024-03-30,2024-04-17,2024-04-18,1,254.0,2377.2,34472.17,0
18237,12,1,1,2024-02-12,2024-02-17,2024-02-17,1,233.0,2645.0,47595.4,1
18238,6,33,1,2023-09-24,2023-10-10,2023-10-12,1,633.0,810.1,31979.09,0
18239,15,21,1,2025-04-14,2025-04-22,2025-04-23,1,168.0,3092.0,53338.82,0
18240,13,24,2,2023-09-23,2023-09-28,2023-09-28,1,271.0,2229.0,31565.65,1
18241,16,37,1,2025-02-09,2025-02-16,2025-02-16,1,843.0,346.1,11310.28,1
18242,6,27,1,2025-06-14,2025-06-26,2025-06-26,1,1085.0,1817.3,86898.17,1
18243,13,37,1,2025-08-20,2025-08-25,2025-08-25,1,569.0,724.7,25355.51,1
18244,3,4,1,2025-12-06,2025-12-09,2025-12-09,1,338.0,2239.5,48979.95,1
18245,12,14,2,2023-02-14,2023-02-21,2023-02-25,1,522.0,51.1,1080.57,0
18246,14,52,1,2023-12-23,2024-01-03,2024-01-03,1,287.0,365.2,7182.35,1
18247,8,31,2,2023-12-01,2023-12-16,2023-12-16,2,854.0,1708.0,52875.02,1
18248,12,5,4,2025-04-29,2025-05-10,2025-05-10,1,341.0,258.7,2532.2,1
18249,22,23,4,2023-03-04,2023-03-09,2023-03-09,1,939.0,2774.2,51340.7,1
18250,11,53,4,2023-01-20,2023-01-25,2023-01-25,1,526.0,981.7,12849.81,1
18251,4,49,4,2024-04-01,2024-04-13,2024-04-13,1,965.0,1595.9,23768.66,1
18252,1,43,3,2025-01-25,2025-02-01,2025-02-01,1,692.0,2690.6,342101.17,1
18253,18,59,2,2025-02-03,2025-02-08,2025-02-13,1,632.0,578.9,17139.68,0
18254,5,8,2,2023-01-31,2023-02-08,2023-02-08,1,865.0,802.5,27994.29,1
18255,22,9,2,2024-04-19,2024-04-25,2024-04-28,1,720.0,2819.4,77793.55,0
18256,15,15,2,2025-01-02,2025-01-12,2025-01-12,1,1464.0,704.7,26506.56,1
18257,19,21,4,2023-05-06,2023-05-17,2023-05-22,1,579.0,372.3,5407.74,0
18258,6,4,1,2023-10-12,2023-10-14,2023-10-14,1,534.0,589.1,20474.43,1
18259,6,33,1,2025-01-19,2025-02-01,2025-02-03,1,347.0,2084.7,52390.04,0
18260,8,24,1,2025-03-01,2025-03-06,2025-03-06,1,651.0,2552.7,87538.62,1
18261,7,43,3,2024-12-29,2025-01-02,2025-01-07,3,2442.0,2474.9,543642.08,0
18262,9,48,2,2023-07-28,2023-08-14,2023-08-14,1,132.0,1018.8,11190.2,1
18263,13,47,1,2025-09-01,2025-09-12,2025-09-12,1,870.0,1330.3,51336.44,1
18264,19,4,1,2024-04-05,2024-04-08,2024-04-13,1,286.0,875.0,18305.79,0
18265,9,38,4,2025-08-22,2025-08-26,2025-09-02,1,326.0,442.4,4656.27,0
18266,5,21,1,2023-03-23,2023-04-01,2023-04-01,1,134.0,2379.9,39553.11,1
18267,19,47,4,2024-01-13,2024-01-27,2024-01-27,1,288.0,1063.8,10143.98,1
18268,1,14,1,2024-07-23,2024-07-29,2024-08-03,1,592.0,2967.3,113013.75,0
18269,2,8,1,2025-12-12,2025-12-21,2025-12-21,1,1074.0,366.8,13614.71,1
18270,22,43,1,2023-12-31,2024-01-05,2024-01-05,1,2124.0,935.6,66621.17,1
18271,21,53,3,2025-08-12,2025-08-16,2025-08-16,1,906.0,265.3,39599.8,1
18272,6,51,1,2023-10-14,2023-10-20,2023-10-23,1,292.0,740.1,19716.85,0
18273,21,59,4,2025-12-30,2026-01-05,2026-01-05,1,1033.0,3025.6,53538.69,1
18274,10,5,4,2024-09-05,2024-09-16,2024-09-16,1,415.0,1947.7,22965.8,1
18275,3,57,4,2024-08-09,2024-08-17,2024-08-17,1,290.0,2715.6,30497.65,1
18276,12,53,4,2025-05-15,2025-05-19,2025-05-19,1,419.0,161.1,1606.18,1
18277,20,40,1,2023-05-08,2023-05-16,2023-05-16,1,73.0,2522.2,30728.35,1
18278,17,3,4,2023-07-06,2023-07-11,2023-07-11,1,800.0,2076.4,30794.32,1
18279,1,14,4,2025-06-28,2025-07-05,2025-07-05,1,726.0,330.0,4687.21,1
18280,12,12,1,2024-04-01,2024-04-13,2024-04-15,1,1034.0,2029.0,73943.25,0
18281,14,8,1,2025-05-16,2025-05-25,2025-05-31,1,474.0,795.1,27882.35,0
18282,20,1,3,2024-10-27,2024-11-02,2024-11-04,1,288.0,365.4,21062.04,0
18283,13,53,3,2025-07-18,2025-07-22,2025-07-25,1,92.0,1333.0,44102.72,0
18284,7,23,2,2023-09-22,2023-09-27,2023-09-27,1,1219.0,344.2,11171.99,1
18285,2,12,1,2023-08-24,2023-09-10,2023-09-10,2,1595.0,1694.9,83825.2,0
18286,1,37,2,2025-09-30,2025-10-04,2025-10-04,1,113.0,1052.8,11284.85,1
18287,18,13,2,2023-05-10,2023-05-23,2023-05-23,1,672.0,1838.2,38328.8,1
18288,3,25,3,2024-03-14,2024-03-22,2024-03-22,1,239.0,3135.5,204389.68,1
18289,22,46,1,2023-10-23,2023-11-05,2023-11-05,1,65.0,254.5,2429.91,1
18290,13,12,2,2023-04-18,2023-05-02,2023-05-02,1,218.0,702.7,8362.38,1
18291,16,25,1,2023-03-28,2023-04-04,2023-04-04,1,61.0,1366.5,13301.86,1
18292,12,1,4,2023-11-17,2023-11-22,2023-11-22,1,266.0,214.6,1604.89,1
18293,2,15,1,2024-02-02,2024-02-10,2024-02-12,1,300.0,820.2,17535.12,0
18294,7,43,1,2025-12-03,2025-12-10,2025-12-15,2,1550.0,2878.2,157235.75,0
18295,7,52,4,2024-04-22,2024-05-06,2024-05-06,1,392.0,859.7,9418.26,1
18296,10,18,2,2024-02-16,2024-02-21,2024-02-24,1,215.0,2677.4,39850.76,0
18297,12,50,3,2024-07-04,2024-07-08,2024-07-08,1,558.0,3012.1,243306.31,1
18298,10,47,3,2024-10-22,2024-11-08,2024-11-13,1,1007.0,2436.5,304165.13,0
18299,7,44,1,2024-04-24,2024-05-04,2024-05-04,1,462.0,246.7,6251.23,1
18300,22,8,1,2024-09-23,2024-10-03,2024-10-03,1,908.0,2681.3,95988.72,1
18301,10,40,3,2025-12-17,2025-12-23,2025-12-23,1,315.0,1084.8,66468.88,1
18302,22,12,1,2023-12-01,2023-12-17,2023-12-17,1,536.0,1759.6,56804.65,1
18303,16,37,3,2023-06-22,2023-06-29,2023-06-29,1,336.0,2138.2,179117.5,1
18304,3,47,1,2025-02-12,2025-02-28,2025-02-28,1,1406.0,1467.0,68402.74,1
18305,3,12,1,2023-12-21,2024-01-06,2024-01-09,1,600.0,2876.5,83967.69,0
18306,3,50,3,2025-05-28,2025-06-02,2025-06-02,1,544.0,1445.0,145459.59,1
18307,4,32,2,2025-04-01,2025-04-05,2025-04-05,1,337.0,2634.1,46950.69,1
18308,9,2,3,2023-09-19,2023-09-29,2023-09-29,1,1020.0,2393.8,305744.91,1
18309,10,7,3,2025-03-24,2025-03-30,2025-03-30,1,624.0,1839.2,184178.84,1
18310,4,12,1,2025-05-08,2025-05-22,2025-05-26,1,597.0,1460.9,47271.73,0
18311,9,2,4,2023-12-18,2023-12-28,2023-12-28,1,862.0,390.7,5253.24,1
18312,11,31,4,2023-01-30,2023-02-13,2023-02-13,1,237.0,2224.2,19763.49,1
18313,13,37,1,2024-12-11,2024-12-16,2024-12-16,1,75.0,2613.8,30352.36,1
18314,1,52,3,2025-07-06,2025-07-18,2025-07-20,1,147.0,217.6,11583.81,0
18315,13,21,2,2025-10-31,2025-11-07,2025-11-11,1,113.0,1062.7,10979.37,0
18316,3,17,1,2023-10-04,2023-10-21,2023-10-26,1,778.0,2370.3,100531.1,0
18317,12,37,3,2025-04-18,2025-04-22,2025-04-22,1,1626.0,690.3,98188.63,1
18318,11,15,1,2025-12-29,2026-01-08,2026-01-16,1,514.0,3136.6,116606.77,0
18319,19,52,1,2025-12-09,2025-12-19,2025-12-21,1,225.0,1043.4,25694.34,0
18320,3,9,4,2023-07-02,2023-07-07,2023-07-11,1,274.0,588.3,4943.01,0
18321,6,48,1,2024-11-11,2024-11-23,2024-11-23,1,26.0,1386.0,7999.65,1
18322,4,33,3,2024-04-04,2024-04-20,2024-04-20,1,157.0,3081.3,169056.44,1
18323,14,56,4,2024-03-14,2024-03-22,2024-03-22,1,159.0,2995.7,20340.58,1
18324,13,9,2,2024-01-19,2024-01-23,2024-01-23,1,306.0,967.3,18038.72,1
18325,1,14,1,2024-02-17,2024-02-25,2024-02-25,1,505.0,371.0,13764.77,1
18326,11,35,3,2025-02-27,2025-03-09,2025-03-09,1,1055.0,2545.2,319806.38,1
18327,2,12,4,2025-08-23,2025-09-07,2025-09-10,1,552.0,615.0,9111.68,0
18328,15,27,2,2023-03-26,2023-04-05,2023-04-05,1,771.0,722.8,17076.31,1
18329,9,57,1,2025-07-02,2025-07-12,2025-07-12,1,663.0,601.1,20058.75,1
18330,7,23,1,2025-02-27,2025-03-05,2025-03-06,1,23.0,1909.4,13649.01,0
18331,2,38,3,2023-08-11,2023-08-16,2023-08-16,1,1753.0,2355.4,428155.09,1
18332,10,14,1,2025-12-24,2026-01-01,2026-01-04,1,350.0,273.8,8332.95,0
18333,11,5,3,2024-02-07,2024-02-18,2024-02-18,1,1172.0,1328.9,186822.31,1
18334,11,5,1,2024-08-23,2024-09-01,2024-09-01,1,927.0,1538.9,65121.2,1
18335,6,43,1,2024-04-09,2024-04-15,2024-04-15,1,993.0,2823.2,104046.04,1
18336,20,23,1,2025-04-17,2025-04-21,2025-04-21,1,800.0,2331.1,88170.98,1
18337,4,50,2,2024-10-12,2024-10-16,2024-10-16,1,954.0,1293.3,35004.41,1
18338,14,9,1,2023-01-25,2023-01-30,2023-02-01,1,173.0,2877.9,55720.13,0
18339,19,14,1,2025-10-30,2025-11-06,2025-11-10,1,617.0,601.7,22163.24,0
18340,3,9,1,2023-04-15,2023-04-20,2023-04-20,1,234.0,2202.4,44118.18,1
18341,4,22,4,2023-05-23,2023-06-04,2023-06-04,1,479.0,2693.2,27099.04,1
18342,7,48,1,2024-05-10,2024-05-23,2024-05-24,1,70.0,906.6,12562.78,0
18343,14,27,4,2023-03-10,2023-03-21,2023-03-22,1,53.0,273.2,1039.18,0
18344,5,8,1,2023-11-18,2023-11-26,2023-11-26,1,693.0,3094.7,113107.22,1
18345,14,60,2,2024-04-15,2024-04-19,2024-04-19,1,622.0,934.4,22787.59,1
18346,14,56,1,2025-09-25,2025-10-03,2025-10-04,1,127.0,2114.2,39484.5,0
18347,10,21,1,2024-10-05,2024-10-16,2024-10-16,1,312.0,833.6,21483.51,1
18348,9,38,2,2024-01-04,2024-01-08,2024-01-08,1,351.0,339.6,7416.43,1
18349,11,35,3,2024-04-08,2024-04-16,2024-04-16,1,958.0,215.7,29410.68,1
18350,5,12,3,2023-09-20,2023-10-04,2023-10-04,1,277.0,1364.7,86202.52,1
18351,4,7,3,2025-07-23,2025-07-29,2025-07-29,1,794.0,1576.2,151885.9,1
18352,9,21,1,2023-07-01,2023-07-09,2023-07-11,1,859.0,935.4,33941.23,0
18353,22,40,4,2024-11-13,2024-11-22,2024-11-22,1,375.0,2548.7,29299.04,1
18354,3,23,4,2024-02-09,2024-02-15,2024-02-15,1,40.0,1697.9,6417.72,1
18355,14,13,1,2023-12-30,2024-01-08,2024-01-08,1,144.0,2505.6,48890.21,1
18356,14,17,1,2023-11-19,2023-12-04,2023-12-04,1,584.0,1545.0,46951.0,1
18357,20,27,1,2025-07-08,2025-07-20,2025-07-20,1,1140.0,1090.6,45807.61,1
18358,15,27,1,2025-10-10,2025-10-25,2025-10-25,1,547.0,2198.6,70212.43,1
18359,3,7,3,2024-09-26,2024-10-03,2024-10-03,1,229.0,182.5,11857.79,1
18360,22,9,4,2023-09-30,2023-10-05,2023-10-05,1,366.0,2697.4,24151.88,1
18361,14,58,4,2024-12-16,2024-12-19,2024-12-19,1,559.0,313.4,3334.97,1
18362,9,34,1,2024-07-09,2024-07-21,2024-07-21,1,507.0,872.9,31149.41,1
18363,18,56,4,2023-12-27,2024-01-04,2024-01-04,1,378.0,2894.1,34321.91,1
18364,9,2,2,2025-11-24,2025-12-06,2025-12-06,2,1921.0,2276.4,92193.92,1
18365,17,3,3,2023-11-07,2023-11-15,2023-11-22,1,200.0,2974.4,200774.69,0
18366,2,40,3,2024-09-24,2024-10-01,2024-10-01,1,108.0,1329.9,68948.34,1
18367,2,49,3,2025-07-24,2025-08-02,2025-08-02,1,888.0,437.7,48047.74,1
18368,19,21,3,2025-06-03,2025-06-10,2025-06-10,1,1060.0,450.0,58099.19,1
18369,11,9,2,2024-01-05,2024-01-11,2024-01-13,1,864.0,191.0,5550.98,0
18370,2,25,4,2025-02-04,2025-02-13,2025-02-13,1,245.0,2840.3,23682.71,1
18371,5,8,4,2023-06-08,2023-06-17,2023-06-24,1,2171.0,1667.3,41533.26,0
18372,6,33,1,2024-05-27,2024-06-07,2024-06-07,1,468.0,1510.2,48294.03,1
18373,8,60,1,2025-01-09,2025-01-14,2025-01-14,1,571.0,218.8,5919.9,1
18374,21,14,4,2023-07-04,2023-07-12,2023-07-14,1,487.0,2607.6,33085.28,0
18375,21,43,2,2025-04-11,2025-04-18,2025-04-18,1,1106.0,568.5,19505.08,1
18376,21,4,1,2025-02-23,2025-02-27,2025-02-27,1,289.0,3013.8,63270.17,1
18377,5,56,4,2025-11-24,2025-11-30,2025-12-04,1,238.0,2912.7,21570.7,0
18378,9,2,1,2023-09-01,2023-09-09,2023-09-09,1,846.0,3018.7,113373.78,1
18379,22,32,2,2024-11-16,2024-11-20,2024-11-20,1,526.0,2451.1,54355.67,1
18380,1,56,2,2023-07-13,2023-07-22,2023-07-22,1,83.0,2007.3,18366.57,1
18381,8,13,1,2024-11-30,2024-12-12,2024-12-17,1,602.0,607.5,17918.7,0
18382,16,24,1,2023-02-15,2023-02-21,2023-02-21,1,600.0,2540.1,79722.48,1
18383,4,15,3,2025-02-08,2025-02-17,2025-02-17,1,219.0,1495.0,87941.86,1
18384,22,32,1,2024-05-09,2024-05-15,2024-05-18,1,398.0,2575.9,71915.72,0
18385,21,14,4,2024-11-23,2024-12-01,2024-12-01,1,348.0,2544.2,26956.49,1
18386,4,47,1,2025-01-10,2025-01-28,2025-01-28,1,1484.0,1662.8,94504.21,1
18387,17,12,2,2024-10-21,2024-11-05,2024-11-05,1,740.0,2095.5,68250.51,1
18388,13,25,1,2023-10-08,2023-10-18,2023-10-19,1,98.0,1428.0,17049.0,0
18389,6,30,2,2024-05-08,2024-05-15,2024-05-15,1,256.0,121.9,2118.16,1
18390,20,56,4,2025-07-04,2025-07-13,2025-07-13,1,165.0,1334.4,9252.47,1
18391,17,35,4,2025-08-24,2025-09-04,2025-09-11,1,771.0,76.7,1267.72,0
18392,22,13,1,2024-07-17,2024-07-28,2024-07-28,1,1320.0,732.9,42067.12,1
18393,17,53,3,2025-12-05,2025-12-08,2025-12-14,1,781.0,173.2,20304.87,0
18394,1,21,4,2024-06-09,2024-06-17,2024-06-17,1,449.0,1885.9,19118.09,1
18395,2,13,1,2023-03-29,2023-04-10,2023-04-10,1,848.0,3130.3,132858.57,1
18396,10,43,1,2024-11-08,2024-11-14,2024-11-15,1,926.0,2949.5,141167.38,0
18397,14,13,3,2025-06-11,2025-06-24,2025-06-24,1,914.0,3016.5,441136.41,1
18398,7,5,1,2023-01-07,2023-01-18,2023-01-18,1,829.0,1863.4,76281.12,1
18399,12,38,3,2025-05-06,2025-05-12,2025-05-12,1,526.0,3166.6,323978.5,1
18400,11,40,1,2023-10-28,2023-11-07,2023-11-07,1,98.0,713.1,9998.44,1
18401,14,27,1,2023-03-31,2023-04-10,2023-04-20,1,1055.0,2782.8,126027.16,0
18402,12,53,1,2024-05-25,2024-05-29,2024-05-29,1,579.0,1255.6,36933.93,1
18403,18,57,4,2025-01-07,2025-01-17,2025-01-17,1,352.0,2737.3,27493.19,1
18404,8,47,1,2024-08-19,2024-09-01,2024-09-01,1,337.0,3022.9,68932.33,1
18405,7,27,4,2025-04-09,2025-04-19,2025-04-22,1,1174.0,1059.4,19505.46,0
18406,20,25,4,2023-05-26,2023-06-05,2023-06-08,1,50.0,1576.0,5834.34,0
18407,22,13,1,2025-05-31,2025-06-14,2025-06-14,1,870.0,2674.6,104760.73,1
18408,18,37,2,2024-07-06,2024-07-12,2024-07-12,1,447.0,69.5,1288.87,1
18409,21,50,3,2025-05-02,2025-05-07,2025-05-13,1,853.0,2489.8,270714.18,0
18410,4,47,1,2023-09-06,2023-09-20,2023-09-20,1,150.0,2273.5,32470.91,1
18411,5,23,4,2023-11-20,2023-11-24,2023-11-25,1,458.0,1604.8,15606.79,0
18412,22,40,2,2023-10-01,2023-10-10,2023-10-19,1,905.0,2084.3,59275.19,0
18413,17,20,2,2025-02-16,2025-02-21,2025-02-21,1,1305.0,271.9,10708.77,1
18414,15,47,1,2025-03-21,2025-04-04,2025-04-04,1,171.0,2902.3,63443.83,1
18415,4,53,1,2025-09-08,2025-09-13,2025-09-13,1,774.0,685.0,29610.75,1
18416,17,23,1,2024-09-12,2024-09-17,2024-09-17,1,145.0,316.8,4473.13,1
18417,15,17,1,2025-03-07,2025-03-19,2025-03-19,1,208.0,306.1,6648.73,1
18418,12,12,1,2024-07-25,2024-08-10,2024-08-11,3,2593.0,2252.3,141813.01,0
18419,15,43,1,2024-06-15,2024-06-19,2024-06-19,1,422.0,2182.6,58937.69,1
18420,11,34,1,2023-10-18,2023-10-28,2023-10-28,1,1287.0,2047.1,116509.01,1
18421,19,31,2,2023-07-06,2023-07-19,2023-07-21,1,1376.0,524.9,22288.41,0
18422,15,38,1,2023-06-02,2023-06-08,2023-06-08,1,1368.0,2076.3,128658.33,1
18423,22,52,2,2025-10-01,2025-10-12,2025-10-17,1,241.0,2762.1,49810.44,0
18424,20,23,1,2024-08-13,2024-08-17,2024-08-19,1,654.0,1566.2,63899.68,0
18425,17,36,1,2024-01-17,2024-01-22,2024-01-22,1,884.0,3013.7,146143.21,1
18426,17,51,1,2026-01-02,2026-01-08,2026-01-08,1,796.0,1554.8,49834.6,1
18427,18,56,1,2024-01-07,2024-01-14,2024-01-19,2,2211.0,2287.6,175147.78,0
18428,6,43,3,2023-04-11,2023-04-17,2023-04-17,1,1070.0,2217.6,272748.61,1
18429,12,29,2,2025-08-15,2025-08-22,2025-08-22,1,819.0,753.8,24744.55,1
18430,4,37,1,2024-03-16,2024-03-20,2024-03-20,1,245.0,1679.2,36212.25,1
18431,20,53,4,2024-06-09,2024-06-13,2024-06-13,1,390.0,2798.0,24517.19,1
18432,20,12,3,2024-05-28,2024-06-15,2024-06-15,1,32.0,2855.8,80880.12,1
18433,17,46,3,2024-10-30,2024-11-15,2024-11-15,1,175.0,773.7,36548.05,1
18434,13,48,2,2023-03-06,2023-03-20,2023-03-20,1,102.0,1393.7,16211.72,1
18435,13,13,4,2024-08-09,2024-08-18,2024-08-18,1,139.0,270.6,1807.69,1
18436,2,12,1,2025-02-28,2025-03-15,2025-03-15,1,1710.0,1883.0,96930.53,1
18437,4,43,3,2023-06-24,2023-06-30,2023-06-30,1,927.0,1557.4,228134.37,1
18438,14,14,1,2024-12-28,2025-01-04,2025-01-04,1,1409.0,2648.8,114985.39,1
18439,13,56,1,2025-04-14,2025-04-23,2025-04-23,1,409.0,3069.5,91679.5,1
18440,9,36,1,2024-07-25,2024-08-01,2024-08-01,1,893.0,2780.9,110738.81,1
18441,16,46,2,2024-12-22,2025-01-03,2025-01-03,1,58.0,122.6,851.6,1
18442,6,6,2,2025-03-28,2025-04-03,2025-04-03,1,83.0,338.8,2809.26,1
18443,4,15,2,2025-07-11,2025-07-22,2025-07-22,1,118.0,66.4,705.33,1
18444,8,14,2,2024-03-18,2024-03-25,2024-03-25,1,486.0,1372.6,27941.45,1
18445,8,47,2,2025-03-21,2025-04-03,2025-04-03,1,270.0,1773.4,34487.3,1
18446,3,56,1,2023-08-03,2023-08-11,2023-08-11,1,568.0,2512.2,94597.85,1
18447,19,25,4,2025-07-23,2025-08-03,2025-08-03,1,464.0,379.8,4941.37,1
18448,8,2,1,2025-03-01,2025-03-10,2025-03-10,1,2033.0,3135.7,228717.07,1
18449,7,34,4,2023-07-22,2023-08-01,2023-08-01,1,140.0,1703.5,9775.43,1
18450,19,4,1,2023-03-22,2023-03-25,2023-03-25,1,217.0,1196.3,20505.02,1
18451,3,36,1,2024-02-28,2024-03-04,2024-03-04,1,408.0,706.0,22527.37,1
18452,3,12,1,2024-07-27,2024-08-14,2024-08-17,1,194.0,1038.0,20504.16,0
18453,19,48,4,2024-03-13,2024-03-30,2024-03-30,1,676.0,2418.3,39924.81,1
18454,21,25,2,2024-02-04,2024-02-13,2024-02-13,1,37.0,3001.5,21078.29,1
18455,2,59,3,2025-03-28,2025-04-02,2025-04-02,1,642.0,1637.0,166021.68,1
18456,22,50,1,2025-06-10,2025-06-14,2025-06-14,1,1022.0,254.3,10652.09,1
18457,17,15,3,2023-05-10,2023-05-18,2023-05-18,1,1351.0,499.2,74132.87,1
18458,22,24,1,2023-09-29,2023-10-04,2023-10-04,1,556.0,324.4,8578.39,1
18459,2,43,2,2023-11-18,2023-11-23,2023-11-23,1,577.0,1782.5,36134.25,1
18460,22,57,3,2023-06-13,2023-06-24,2023-06-24,1,769.0,2396.2,263733.16,1
18461,20,12,1,2023-11-07,2023-11-21,2023-11-21,1,945.0,627.3,25005.23,1
18462,10,5,1,2025-01-02,2025-01-11,2025-01-11,1,971.0,1028.0,43765.43,1
18463,9,2,2,2024-11-04,2024-11-13,2024-11-13,1,28.0,176.9,922.42,1
18464,5,50,4,2023-01-09,2023-01-14,2023-01-14,2,562.0,2553.3,32629.63,1
18465,4,23,4,2024-02-18,2024-02-23,2024-02-23,1,105.0,3052.1,17634.56,1
18466,9,48,1,2023-07-12,2023-07-27,2023-07-27,1,56.0,2338.5,28878.07,1
18467,4,46,2,2024-04-07,2024-04-22,2024-04-29,1,181.0,2355.8,26807.92,0
18468,20,48,1,2024-04-19,2024-05-05,2024-05-10,1,1456.0,2588.1,118133.49,0
18469,18,59,4,2023-10-04,2023-10-08,2023-10-10,1,587.0,581.4,6775.93,0
18470,1,2,4,2024-09-15,2024-09-24,2024-09-24,1,528.0,178.3,2310.51,1
18471,4,47,1,2023-02-01,2023-02-16,2023-02-22,1,973.0,823.8,43162.54,0
18472,16,26,4,2023-07-01,2023-07-08,2023-07-08,1,701.0,2339.8,39911.86,1
18473,8,22,1,2025-10-13,2025-10-25,2025-10-29,1,1252.0,561.2,32384.82,0
18474,22,37,1,2025-03-24,2025-03-31,2025-04-03,1,1197.0,2980.0,132431.25,0
18475,4,50,3,2023-08-26,2023-08-31,2023-09-02,1,877.0,861.0,106477.84,0
18476,10,22,1,2025-05-20,2025-06-01,2025-06-05,1,829.0,2624.1,120585.04,0
18477,4,60,1,2023-07-18,2023-07-22,2023-07-22,1,1113.0,565.4,27176.88,1
18478,22,53,2,2025-07-09,2025-07-14,2025-07-14,1,703.0,599.1,15722.31,1
18479,19,14,4,2024-05-22,2024-05-29,2024-06-02,1,1160.0,2811.0,45065.79,0
18480,22,9,1,2024-12-02,2024-12-09,2024-12-14,1,415.0,1987.9,52853.27,0
18481,6,34,2,2025-02-15,2025-02-26,2025-02-27,1,167.0,326.4,3450.86,0
18482,20,56,2,2023-03-28,2023-04-03,2023-04-03,1,36.0,2298.3,14941.61,1
18483,1,23,1,2023-06-04,2023-06-09,2023-06-09,1,164.0,1913.2,30100.48,1
18484,22,4,1,2023-03-02,2023-03-06,2023-03-08,1,730.0,2188.4,90783.96,0
