order_id,order_date,product_id,warehouse_id,region_id,customer_segment_id,supplier_id,transport_mode_id,order_qty,unit_price,revenue,order_status,promised_delivery_date,actual_delivery_date,is_late,is_outlier_qty
23815,2023-06-10,6,9,9,1,5,1.0,503,25.27,12711.19,Fulfilled,2023-06-19,2023-06-19,0,0
121348,2025-02-20,94,14,4,3,9,1.0,585,39.93,23356.3,Fulfilled,2025-02-25,2025-02-26,1,0
128452,2025-04-11,62,22,2,4,36,4.0,867,10.89,9444.91,Fulfilled,2025-04-17,2025-04-17,0,0
49283,2023-11-19,45,20,10,1,50,1.0,114,5.82,663.57,Fulfilled,2023-11-25,2023-11-25,0,0
73357,2024-04-18,98,12,2,2,38,3.0,465,80.36,37367.08,Fulfilled,2024-04-25,2024-04-25,0,0
85141,2024-07-14,2,14,4,1,27,1.0,252,8.54,2151.1,Fulfilled,2024-07-27,2024-07-27,0,0
21303,2023-05-18,70,10,10,5,13,1.0,381,34.72,13227.85,Fulfilled,2023-05-31,2023-05-31,0,0
167242,2025-12-19,6,4,4,2,5,2.0,772,24.75,19109.94,Fulfilled,2025-12-28,2025-12-28,0,0
153039,2025-09-21,112,19,9,3,8,1.0,682,32.22,21973.48,Fulfilled,2025-10-01,2025-10-01,0,0
9816,2023-03-02,76,3,3,1,48,4.0,5973,20.78,124118.94,Fulfilled,2023-03-18,2023-03-20,1,1
144859,2025-07-31,18,15,5,3,59,1.0,599,117.01,70091.57,Fulfilled,2025-08-05,2025-08-05,0,0
34594,2023-08-17,35,13,3,5,38,1.0,1068,13.67,14602.66,Fulfilled,2023-08-23,2023-08-23,0,0
161058,2025-11-05,105,4,4,2,12,1.0,633,14.62,9254.01,Fulfilled,2025-11-23,2025-11-23,0,0
36673,2023-09-03,34,19,9,4,21,3.0,373,119.85,44704.26,Fulfilled,2023-09-13,2023-09-13,0,0
106372,2024-11-24,37,8,8,2,24,2.0,496,19.66,9753.68,Fulfilled,2024-11-29,2024-11-29,0,0
162517,2025-11-20,12,20,10,4,8,1.0,1082,40.25,43545.55,Fulfilled,2025-11-29,2025-11-29,0,0
15649,2023-04-12,30,19,9,1,30,1.0,365,49.27,17983.65,Partial,2023-04-19,2023-04-29,1,0
65697,2024-03-01,58,7,7,2,23,1.0,1443,17.49,25233.54,Fulfilled,2024-03-06,2024-03-06,0,0
56791,2023-12-30,81,22,2,2,50,3.0,1152,45.46,52368.65,Fulfilled,2024-01-03,2024-01-03,0,0
153134,2025-09-26,3,5,5,3,56,1.0,308,27.05,8330.55,Fulfilled,2025-10-04,2025-10-04,0,0
153223,2025-09-26,14,3,3,3,16,1.0,59,36.93,2178.77,Fulfilled,2025-10-09,2025-10-09,0,0
39098,2023-09-16,63,2,2,2,49,2.0,511,32.04,16373.92,Fulfilled,2023-09-29,2023-09-29,0,0
68532,2024-03-21,32,19,9,1,56,4.0,111,38.19,4238.66,Fulfilled,2024-03-29,2024-04-03,1,0
63970,2024-02-18,96,9,9,3,29,3.0,187,29.38,5493.36,Fulfilled,2024-02-23,2024-02-23,0,0
114001,2025-01-01,64,14,4,4,3,2.0,639,33.13,21170.9,Fulfilled,2025-01-07,2025-01-07,0,0
157303,2025-10-19,84,10,10,5,53,1.0,204,48.61,9916.69,Fulfilled,2025-10-24,2025-10-24,0,0
156280,2025-10-12,102,6,6,2,34,1.0,586,57.91,33934.04,Fulfilled,2025-10-24,2025-10-24,0,0
101249,2024-10-27,6,4,4,2,5,4.0,935,23.94,22387.99,Fulfilled,2024-11-06,2024-11-06,0,0
167989,2025-12-21,74,6,6,4,43,1.0,147,34.05,5005.06,Fulfilled,2025-12-28,2025-12-28,0,0
27372,2023-06-29,50,12,2,3,5,1.0,1020,171.2,174622.76,Fulfilled,2023-07-11,2023-07-11,0,0
151528,2025-09-14,55,13,3,2,55,4.0,789,92.35,72860.52,Fulfilled,2025-09-21,2025-09-21,0,0
121402,2025-02-23,102,3,3,1,34,2.0,186,58.73,10923.96,Fulfilled,2025-03-10,2025-03-10,0,0
141379,2025-06-30,94,22,2,3,9,1.0,501,40.2,20142.5,Fulfilled,2025-07-06,2025-07-08,1,0
12944,2023-03-24,75,21,1,1,22,1.0,663,45.87,30411.69,Fulfilled,2023-04-06,2023-04-06,0,0
155796,2025-10-06,53,18,8,2,56,2.0,1944,3.49,6793.75,Fulfilled,2025-10-14,2025-10-14,0,0
145950,2025-08-05,26,7,7,5,51,1.0,896,114.97,103017.55,Fulfilled,2025-08-11,2025-08-11,0,0
58261,2024-01-10,13,2,2,2,11,2.0,223,9.08,2025.77,Fulfilled,2024-01-20,2024-01-20,0,0
94818,2024-09-10,34,18,8,5,21,1.0,217,119.93,26024.11,Fulfilled,2024-09-20,2024-09-23,1,0
162075,2025-11-10,84,4,4,1,53,4.0,296,49.84,14751.82,Fulfilled,2025-11-15,2025-11-15,0,0
168612,2025-12-24,20,21,1,2,27,1.0,671,26.1,17515.46,Fulfilled,2026-01-07,2026-01-12,1,0
27800,2023-07-01,103,10,10,1,21,1.0,391,9.86,3854.67,Fulfilled,2023-07-09,2023-07-09,0,0
120632,2025-02-23,11,1,1,3,14,2.0,1187,12.42,14746.64,Stockout,2025-03-04,2025-03-10,1,0
58529,2024-01-09,42,5,5,5,50,1.0,298,7.41,2207.4,Fulfilled,2024-01-15,2024-01-15,0,0
91006,2024-08-17,73,18,8,5,34,4.0,599,51.3,30730.76,Fulfilled,2024-08-31,2024-08-31,0,0
124605,2025-03-16,111,8,8,4,20,1.0,383,46.92,17970.49,Fulfilled,2025-03-21,2025-03-21,0,0
49528,2023-11-15,70,8,8,5,13,4.0,515,33.54,17271.3,Fulfilled,2023-11-27,2023-12-01,1,0
166762,2025-12-08,74,22,2,2,43,2.0,1110,33.88,37607.98,Fulfilled,2025-12-14,2025-12-14,0,0
20427,2023-05-12,92,13,3,2,14,1.0,672,68.19,45824.28,Fulfilled,2023-05-21,2023-05-21,0,0
35086,2023-08-19,87,8,8,2,9,1.0,596,137.59,82005.29,Fulfilled,2023-08-25,2023-08-30,1,0
32781,2023-08-01,66,15,5,1,7,2.0,121,2.68,324.15,Fulfilled,2023-08-07,2023-08-11,1,0
95826,2024-09-19,31,1,1,3,15,1.0,368,277.01,101939.26,Fulfilled,2024-09-28,2024-09-30,1,0
9908,2023-03-04,88,17,7,1,40,4.0,1061,136.26,144566.61,Fulfilled,2023-03-14,2023-03-14,0,0
121210,2025-02-19,74,6,6,2,43,4.0,798,33.86,27019.81,Fulfilled,2025-02-24,2025-02-24,0,0
124717,2025-03-22,4,3,3,4,32,4.0,145,13.81,2002.34,Fulfilled,2025-03-29,2025-03-29,0,0
48416,2023-11-10,74,21,1,1,43,4.0,766,33.95,26002.83,Fulfilled,2023-11-15,2023-11-18,1,0
131439,2025-04-28,45,9,9,3,50,1.0,984,5.76,5672.26,Fulfilled,2025-05-03,2025-05-03,0,0
96624,2024-09-23,3,19,9,1,56,4.0,892,26.69,23810.71,Fulfilled,2024-09-30,2024-09-30,0,0
56960,2023-12-29,98,9,9,4,38,1.0,892,81.2,72427.97,Fulfilled,2024-01-03,2024-01-03,0,0
149983,2025-09-05,3,1,1,3,56,1.0,425,26.69,11344.29,Fulfilled,2025-09-14,2025-09-14,0,0
122248,2025-02-27,77,19,9,4,31,3.0,152,25.4,3860.74,Fulfilled,2025-03-13,2025-03-13,0,0
67903,2024-03-12,74,3,3,3,43,2.0,1108,33.84,37493.48,Fulfilled,2024-03-17,2024-03-18,1,0
113273,2024-12-29,117,18,8,2,40,2.0,389,22.01,8561.37,Fulfilled,2025-01-08,2025-01-08,0,0
139742,2025-06-26,32,3,3,4,56,1.0,79,38.49,3040.92,Stockout,2025-07-04,2025-07-15,1,0
94195,2024-09-04,76,13,3,1,48,2.0,54,21.03,1135.79,Fulfilled,2024-09-21,2024-09-23,1,0
62073,2024-02-03,111,17,7,3,20,1.0,1840,47.16,86768.8,Fulfilled,2024-02-07,2024-02-07,0,0
38735,2023-09-11,28,3,3,1,31,3.0,532,28.64,15234.48,Fulfilled,2023-09-28,2023-09-28,0,0
167002,2025-12-09,99,19,9,2,43,1.0,1314,8.99,11813.98,Partial,2025-12-14,2025-12-24,1,0
105888,2024-11-13,110,21,1,1,34,1.0,372,49.22,18309.57,Fulfilled,2024-11-28,2024-11-28,0,0
161753,2025-11-14,53,18,8,1,56,2.0,69,3.56,245.75,Fulfilled,2025-11-23,2025-11-23,0,0
97032,2024-09-28,46,7,7,2,52,2.0,168,23.75,3989.92,Fulfilled,2024-10-08,2024-10-08,0,0
79245,2024-05-27,48,22,2,4,2,3.0,1448,83.36,120705.38,Fulfilled,2024-06-04,2024-06-04,0,0
23058,2023-06-02,37,13,3,3,24,2.0,518,19.78,10247.41,Fulfilled,2023-06-07,2023-06-07,0,0
104494,2024-11-07,86,13,3,2,37,1.0,1100,109.18,120100.28,Fulfilled,2024-11-13,2024-11-13,0,0
61249,2024-02-02,11,1,1,3,14,2.0,810,12.2,9881.49,Fulfilled,2024-02-10,2024-02-10,0,0
20999,2023-05-20,37,10,10,4,24,1.0,718,20.08,14416.82,Fulfilled,2023-05-25,2023-05-26,1,0
120474,2025-02-16,111,8,8,5,20,3.0,717,47.25,33876.3,Fulfilled,2025-02-21,2025-02-21,0,0
77662,2024-05-13,111,10,10,1,20,1.0,1580,48.37,76428.04,Fulfilled,2024-05-18,2024-05-18,0,0
154606,2025-10-05,46,12,2,4,52,1.0,277,24.17,6696.22,Fulfilled,2025-10-19,2025-10-19,0,0
27026,2023-06-30,14,6,6,2,16,3.0,41,37.35,1531.15,Fulfilled,2023-07-14,2023-07-14,0,0
2666,2023-01-13,72,18,8,5,12,2.0,387,115.36,44644.29,Fulfilled,2023-01-28,2023-01-30,1,0
62462,2024-02-08,35,1,1,3,38,1.0,718,13.41,9625.21,Fulfilled,2024-02-15,2024-02-15,0,0
6034,2023-01-31,118,6,6,3,17,2.0,282,45.42,12808.3,Fulfilled,2023-02-16,2023-02-16,0,0
147998,2025-08-24,20,2,2,2,27,2.0,1213,25.9,31421.93,Fulfilled,2025-09-06,2025-09-06,0,0
63546,2024-02-13,42,22,2,1,50,1.0,496,7.02,3482.96,Fulfilled,2024-02-19,2024-02-19,0,0
155303,2025-10-08,6,9,9,3,5,3.0,1247,24.09,30043.2,Fulfilled,2025-10-19,2025-10-19,0,0
30695,2023-07-23,72,22,2,1,12,2.0,735,119.13,87559.62,Fulfilled,2023-08-05,2023-08-05,0,0
39727,2023-09-22,19,8,8,1,25,3.0,205,17.92,3673.54,Fulfilled,2023-10-01,2023-10-05,1,0
65701,2024-03-01,58,6,6,3,23,2.0,800,17.2,13763.13,Fulfilled,2024-03-07,2024-03-07,0,0
168104,2025-12-17,86,20,10,3,37,1.0,2012,106.56,214391.63,Fulfilled,2025-12-24,2025-12-24,0,0
139376,2025-06-21,109,17,7,2,14,4.0,801,30.76,24638.56,Fulfilled,2025-06-29,2025-07-01,1,0
46628,2023-11-02,18,5,5,1,59,1.0,1142,111.32,127129.87,Fulfilled,2023-11-06,2023-11-06,0,0
104923,2024-11-17,13,17,7,3,11,1.0,195,9.09,1771.6,Fulfilled,2024-11-28,2024-12-02,1,0
43316,2023-10-11,44,1,1,4,16,4.0,671,148.1,99374.16,Fulfilled,2023-10-20,2023-10-20,0,0
163297,2025-11-17,87,21,1,2,9,1.0,827,134.5,111233.5,Fulfilled,2025-11-23,2025-11-23,0,0
67389,2024-03-15,19,17,7,3,25,2.0,164,17.56,2880.03,Fulfilled,2024-03-23,2024-03-28,1,0
100272,2024-10-17,30,17,7,3,30,2.0,307,46.51,14277.83,Fulfilled,2024-10-24,2024-10-24,0,0
133108,2025-05-06,120,21,1,2,4,2.0,1558,21.66,33748.7,Fulfilled,2025-05-09,2025-05-09,0,0
168843,2025-12-26,43,20,10,3,53,1.0,776,43.22,33539.61,Partial,2025-12-30,2026-01-08,1,0
147193,2025-08-14,48,4,4,2,2,2.0,1463,83.49,122140.6,Fulfilled,2025-08-22,2025-08-22,0,0
10664,2023-03-09,56,18,8,2,47,1.0,957,38.22,36572.15,Fulfilled,2023-03-24,2023-03-27,1,0
43725,2023-10-14,84,12,2,3,53,3.0,304,48.31,14686.02,Fulfilled,2023-10-18,2023-10-18,0,0
4788,2023-01-24,85,4,4,3,21,4.0,286,28.21,8066.71,Fulfilled,2023-02-01,2023-02-05,1,0
82175,2024-06-22,23,22,2,5,8,3.0,1181,143.4,169352.63,Fulfilled,2024-07-01,2024-07-01,0,0
158427,2025-10-26,74,6,6,4,43,4.0,2743,32.96,90417.36,Partial,2025-11-01,2025-11-10,1,1
91415,2024-08-19,3,13,3,5,56,4.0,487,26.76,13030.89,Fulfilled,2024-08-27,2024-08-27,0,0
135547,2025-05-28,37,17,7,3,24,1.0,1220,19.29,23530.08,Fulfilled,2025-06-02,2025-06-02,0,0
139334,2025-06-19,104,9,9,3,31,1.0,61,39.28,2395.88,Fulfilled,2025-07-04,2025-07-04,0,0
120739,2025-02-17,23,5,5,2,8,4.0,618,145.46,89891.2,Stockout,2025-02-24,2025-03-07,1,0
12280,2023-03-24,4,10,10,3,32,1.0,503,13.49,6787.86,Fulfilled,2023-03-30,2023-04-02,1,0
71443,2024-04-10,1,14,4,3,12,1.0,559,60.5,33820.99,Fulfilled,2024-04-25,2024-04-25,0,0
33702,2023-08-09,52,7,7,3,15,3.0,170,8.3,1410.77,Fulfilled,2023-08-19,2023-08-19,0,0
4356,2023-01-27,35,2,2,3,38,1.0,2125,13.9,29531.97,Fulfilled,2023-02-01,2023-02-01,0,0
28888,2023-07-09,108,3,3,4,27,2.0,181,66.64,12062.43,Fulfilled,2023-07-21,2023-07-21,0,0
155356,2025-10-12,11,14,4,3,14,4.0,550,11.93,6562.87,Fulfilled,2025-10-20,2025-10-25,1,0
169056,2025-12-28,60,1,1,4,51,1.0,736,192.62,141767.33,Fulfilled,2026-01-02,2026-01-06,1,0
52093,2023-11-30,86,14,4,4,37,1.0,601,104.91,63053.5,Fulfilled,2023-12-06,2023-12-06,0,0
168842,2025-12-23,43,12,2,5,53,1.0,752,41.12,30922.66,Fulfilled,2025-12-28,2025-12-28,0,0
168745,2025-12-22,35,12,2,2,38,1.0,154,13.88,2137.73,Fulfilled,2025-12-27,2025-12-27,0,0
16239,2023-04-13,97,11,1,3,33,2.0,198,138.74,27470.85,Fulfilled,2023-04-27,2023-04-27,0,0
80800,2024-06-04,106,17,7,1,14,1.0,587,14.95,8773.99,Fulfilled,2024-06-11,2024-06-11,0,0
87852,2024-07-24,69,2,2,2,25,1.0,172,207.38,35668.6,Fulfilled,2024-08-05,2024-08-05,0,0
165640,2025-12-05,78,17,7,4,36,3.0,1062,99.78,105969.03,Fulfilled,2025-12-12,2025-12-12,0,0
146627,2025-08-08,106,7,7,1,14,3.0,710,14.36,10195.37,Fulfilled,2025-08-15,2025-08-15,0,0
142139,2025-07-07,62,9,9,4,36,2.0,846,10.63,8989.46,Fulfilled,2025-07-16,2025-07-16,0,0
139335,2025-06-22,104,10,10,3,31,2.0,272,38.81,10556.06,Fulfilled,2025-07-08,2025-07-13,1,0
152932,2025-09-16,98,20,10,3,38,1.0,530,79.5,42136.35,Fulfilled,2025-09-22,2025-09-22,0,0
103153,2024-11-03,74,2,2,1,43,4.0,42,33.45,1405.05,Fulfilled,2024-11-08,2024-11-13,1,0
153453,2025-09-25,37,22,2,3,24,1.0,657,20.16,13241.89,Fulfilled,2025-09-30,2025-09-30,0,0
6473,2023-02-11,46,14,4,5,52,1.0,94,24.03,2258.4,Fulfilled,2023-02-23,2023-02-23,0,0
127852,2025-04-13,1,10,10,5,12,3.0,1046,60.66,63452.76,Fulfilled,2025-05-01,2025-05-01,0,0
68784,2024-03-20,55,10,10,3,55,2.0,1265,92.93,117558.0,Fulfilled,2024-03-27,2024-03-27,0,0
77756,2024-05-26,1,14,4,2,12,3.0,185,59.07,10927.13,Fulfilled,2024-06-10,2024-06-10,0,0
109460,2024-12-08,97,14,4,3,33,1.0,675,141.49,95505.36,Partial,2024-12-20,2024-12-27,1,0
93848,2024-09-02,40,20,10,4,12,1.0,681,504.41,343502.61,Fulfilled,2024-09-19,2024-09-19,0,0
85221,2024-07-13,11,19,9,1,14,2.0,1141,11.77,13426.9,Fulfilled,2024-07-21,2024-07-25,1,0
148409,2025-08-20,63,19,9,2,49,4.0,525,31.05,16299.95,Fulfilled,2025-09-02,2025-09-02,0,0
143980,2025-07-21,36,14,4,3,48,1.0,332,58.5,19420.83,Fulfilled,2025-08-03,2025-08-05,1,0
69212,2024-03-22,111,10,10,4,20,2.0,587,48.41,28419.37,Fulfilled,2024-03-28,2024-03-28,0,0
52500,2023-12-05,11,12,2,4,14,2.0,1129,11.93,13473.55,Fulfilled,2023-12-12,2023-12-12,0,0
57073,2023-12-29,112,19,9,3,8,1.0,525,30.73,16133.77,Stockout,2024-01-05,2024-01-14,1,0
136073,2025-05-30,94,2,2,4,9,1.0,659,38.98,25688.41,Fulfilled,2025-06-04,2025-06-06,1,0
162313,2025-11-12,112,12,2,1,8,1.0,896,31.03,27799.1,Stockout,2025-11-19,2025-11-26,1,0
159906,2025-11-02,109,20,10,3,14,3.0,475,31.96,15178.71,Fulfilled,2025-11-09,2025-11-12,1,0
117783,2025-01-28,34,11,1,3,21,2.0,308,115.0,35418.79,Fulfilled,2025-02-08,2025-02-08,0,0
89452,2024-08-07,17,12,2,1,52,1.0,301,18.95,5703.44,Fulfilled,2024-08-16,2024-08-19,1,0
88790,2024-07-29,56,13,3,2,47,4.0,533,38.92,20744.95,Fulfilled,2024-08-11,2024-08-11,0,0
3957,2023-01-22,108,15,5,2,27,2.0,211,66.39,14007.38,Partial,2023-02-05,2023-02-08,1,0
130224,2025-04-23,30,6,6,3,30,1.0,227,48.17,10935.56,Fulfilled,2025-05-01,2025-05-01,0,0
93950,2024-09-04,50,10,10,2,5,4.0,415,171.05,70986.19,Fulfilled,2024-09-16,2024-09-16,0,0
26863,2023-06-20,115,10,10,2,13,1.0,1375,382.52,525965.53,Fulfilled,2023-07-04,2023-07-04,0,0
79315,2024-06-01,54,2,2,5,37,4.0,623,5.38,3349.22,Fulfilled,2024-06-07,2024-06-07,0,0
129328,2025-04-16,44,15,5,1,16,1.0,299,148.23,44319.86,Fulfilled,2025-04-29,2025-04-30,1,0
14991,2023-04-04,71,17,7,3,12,1.0,706,20.85,14722.07,Fulfilled,2023-04-18,2023-04-22,1,0
140112,2025-06-24,70,8,8,3,13,4.0,391,34.08,13325.93,Fulfilled,2025-07-06,2025-07-06,0,0
16209,2023-04-13,93,15,5,5,53,4.0,291,11.26,3276.45,Fulfilled,2023-04-18,2023-04-18,0,0
105627,2024-11-17,76,6,6,2,48,3.0,55,21.88,1203.21,Fulfilled,2024-12-04,2024-12-04,0,0
80146,2024-06-08,32,2,2,1,56,1.0,110,38.49,4234.34,Fulfilled,2024-06-17,2024-06-17,0,0
119953,2025-02-12,48,5,5,1,2,3.0,714,80.04,57148.05,Fulfilled,2025-02-23,2025-02-23,0,0
11171,2023-03-06,120,3,3,1,4,1.0,399,22.67,9044.07,Fulfilled,2023-03-09,2023-03-09,0,0
74320,2024-04-26,86,20,10,3,37,1.0,570,105.69,60240.88,Stockout,2024-05-03,2024-05-07,1,0
65383,2024-03-01,23,2,2,1,8,1.0,548,143.48,78625.92,Fulfilled,2024-03-09,2024-03-09,0,0
87368,2024-07-26,17,11,1,3,52,2.0,596,19.06,11359.53,Fulfilled,2024-08-08,2024-08-12,1,0
148531,2025-08-23,76,13,3,3,48,2.0,36,21.83,785.76,Fulfilled,2025-09-06,2025-09-09,1,0
59332,2024-01-15,22,21,1,4,57,4.0,537,42.19,22655.59,Fulfilled,2024-01-25,2024-01-25,0,0
124297,2025-03-10,74,2,2,2,43,1.0,1776,32.49,57698.76,Fulfilled,2025-03-15,2025-03-15,0,0
139439,2025-06-18,117,3,3,3,40,1.0,325,21.9,7116.22,Fulfilled,2025-06-26,2025-06-26,0,0
44159,2023-10-20,11,9,9,3,14,4.0,594,11.88,7059.1,Fulfilled,2023-10-27,2023-10-31,1,0
25910,2023-06-25,5,11,1,3,58,2.0,1007,28.94,29142.85,Fulfilled,2023-06-30,2023-06-30,0,0
169106,2025-12-25,67,6,6,4,7,3.0,443,98.78,43761.21,Fulfilled,2025-12-31,2025-12-31,0,0
125776,2025-03-27,5,7,7,3,58,3.0,403,28.81,11610.1,Fulfilled,2025-04-01,2025-04-01,0,0
88769,2024-08-04,55,21,1,5,55,2.0,232,94.23,21860.49,Fulfilled,2024-08-13,2024-08-13,0,0
82633,2024-06-22,72,9,9,2,12,1.0,901,120.47,108546.69,Fulfilled,2024-07-08,2024-07-08,0,0
168857,2025-12-27,44,3,3,4,16,1.0,383,146.29,56030.65,Fulfilled,2026-01-06,2026-01-06,0,0
135009,2025-05-22,93,22,2,4,53,1.0,418,11.2,4683.17,Fulfilled,2025-05-26,2025-05-26,0,0
141249,2025-06-30,77,5,5,3,31,4.0,107,25.74,2754.09,Fulfilled,2025-07-13,2025-07-13,0,0
68341,2024-03-22,10,9,9,3,19,1.0,191,42.28,8074.97,Fulfilled,2024-03-28,2024-03-28,0,0
103213,2024-10-31,78,6,6,5,36,3.0,661,98.17,64890.06,Fulfilled,2024-11-08,2024-11-08,0,0
8044,2023-02-15,112,12,2,5,8,4.0,570,31.18,17774.05,Fulfilled,2023-02-22,2023-02-22,0,0
55492,2023-12-18,71,13,3,1,12,1.0,200,20.95,4189.89,Fulfilled,2024-01-04,2024-01-04,0,0
49457,2023-11-13,59,1,1,1,1,1.0,776,65.4,50749.98,Fulfilled,2023-11-18,2023-11-18,0,0
143776,2025-07-26,15,12,2,2,13,3.0,1137,3.63,4123.32,Fulfilled,2025-08-05,2025-08-05,0,0
68583,2024-03-21,37,13,3,2,24,4.0,334,20.23,6755.31,Fulfilled,2024-03-27,2024-03-27,0,0
108559,2024-12-06,10,13,3,5,19,1.0,169,42.06,7108.22,Fulfilled,2024-12-12,2024-12-12,0,0
111873,2024-12-17,93,2,2,4,53,2.0,282,11.67,3292.21,Fulfilled,2024-12-21,2024-12-21,0,0
58195,2024-01-08,4,21,1,5,32,2.0,1071,13.36,14305.59,Fulfilled,2024-01-14,2024-01-15,1,0
72614,2024-04-20,16,22,2,2,53,4.0,676,34.95,23626.71,Fulfilled,2024-04-25,2024-04-25,0,0
120641,2025-02-23,12,21,1,3,8,4.0,1092,39.65,43297.56,Fulfilled,2025-03-03,2025-03-03,0,0
40659,2023-09-25,7,3,3,1,6,3.0,103,57.9,5963.54,Fulfilled,2023-10-02,2023-10-02,0,0
87996,2024-07-25,86,22,2,3,37,4.0,1253,109.91,137722.83,Stockout,2024-08-01,2024-08-12,1,0
28571,2023-07-05,66,18,8,3,7,2.0,210,2.66,557.63,Fulfilled,2023-07-11,2023-07-11,0,0
43774,2023-10-09,87,8,8,2,9,2.0,1433,135.25,193816.67,Fulfilled,2023-10-16,2023-10-21,1,0
17336,2023-04-18,104,13,3,3,31,3.0,188,37.93,7130.55,Fulfilled,2023-05-04,2023-05-04,0,0
74265,2024-04-25,79,6,6,3,49,4.0,755,46.6,35181.22,Partial,2024-05-06,2024-05-12,1,0
115828,2025-01-13,37,19,9,3,24,1.0,41,20.05,821.96,Fulfilled,2025-01-18,2025-01-18,0,0
80338,2024-06-06,50,12,2,1,5,2.0,291,175.16,50972.78,Fulfilled,2024-06-17,2024-06-17,0,0
94468,2024-09-05,114,19,9,1,51,1.0,298,84.24,25103.9,Fulfilled,2024-09-12,2024-09-12,0,0
48403,2023-11-07,74,11,1,5,43,1.0,732,33.57,24572.91,Fulfilled,2023-11-14,2023-11-14,0,0
45077,2023-10-22,99,9,9,3,43,1.0,1136,9.44,10728.89,Fulfilled,2023-10-29,2023-10-29,0,0
33237,2023-08-11,3,21,1,1,56,4.0,547,26.36,14416.9,Fulfilled,2023-08-17,2023-08-20,1,0
144085,2025-07-27,48,21,1,2,2,2.0,824,79.48,65494.15,Fulfilled,2025-08-07,2025-08-07,0,0
43189,2023-10-14,32,11,1,5,56,1.0,293,38.76,11356.71,Fulfilled,2023-10-23,2023-10-27,1,0
26559,2023-06-25,75,11,1,1,22,3.0,743,45.41,33739.16,Fulfilled,2023-07-07,2023-07-07,0,0
153556,2025-09-28,48,4,4,1,2,3.0,437,81.66,35684.94,Fulfilled,2025-10-10,2025-10-10,0,0
146919,2025-08-11,18,4,4,2,59,1.0,499,115.36,57564.65,Fulfilled,2025-08-16,2025-08-16,0,0
4258,2023-01-24,24,17,7,2,23,4.0,82,160.34,13147.81,Fulfilled,2023-01-30,2023-01-30,0,0
114187,2024-12-31,82,7,7,5,41,4.0,259,4.25,1100.5,Fulfilled,2025-01-12,2025-01-12,0,0
29313,2023-07-12,35,9,9,1,38,4.0,507,13.87,7032.08,Fulfilled,2023-07-18,2023-07-18,0,0
94683,2024-09-10,18,2,2,2,59,2.0,759,116.97,88779.11,Fulfilled,2024-09-15,2024-09-15,0,0
66847,2024-03-07,73,20,10,1,34,1.0,566,50.67,28680.02,Fulfilled,2024-03-19,2024-03-19,0,0
107509,2024-11-26,29,10,10,1,47,3.0,332,75.14,24947.63,Fulfilled,2024-12-14,2024-12-14,0,0
100021,2024-10-17,4,10,10,1,32,2.0,576,13.65,7863.63,Fulfilled,2024-10-22,2024-10-22,0,0
136127,2025-05-31,102,22,2,3,34,1.0,303,57.93,17554.16,Fulfilled,2025-06-10,2025-06-10,0,0
153362,2025-09-25,30,9,9,2,30,1.0,237,47.38,11229.65,Fulfilled,2025-10-02,2025-10-02,0,0
14282,2023-04-02,116,15,5,3,17,1.0,198,80.77,15992.9,Fulfilled,2023-04-17,2023-04-17,0,0
169636,2026-01-03,4,22,2,1,32,3.0,1021,13.37,13649.69,Fulfilled,2026-01-08,2026-01-09,1,0
150717,2025-09-07,84,10,10,5,53,1.0,410,47.61,19519.67,Fulfilled,2025-09-11,2025-09-14,1,0
170276,2025-12-31,65,12,2,2,34,3.0,1576,24.63,38812.42,Fulfilled,2026-01-11,2026-01-11,0,0
18372,2023-04-24,102,3,3,3,34,1.0,97,55.88,5420.69,Fulfilled,2023-05-05,2023-05-05,0,0
32549,2023-08-04,41,18,8,1,21,1.0,238,35.6,8471.73,Fulfilled,2023-08-13,2023-08-13,0,0
169548,2025-12-25,116,20,10,1,17,1.0,590,81.12,47858.11,Fulfilled,2026-01-11,2026-01-15,1,0
67010,2024-03-05,94,3,3,3,9,4.0,350,39.38,13782.77,Fulfilled,2024-03-12,2024-03-12,0,0
139831,2025-06-24,40,2,2,2,12,2.0,967,513.17,496238.07,Fulfilled,2025-07-12,2025-07-15,1,0
91513,2024-08-19,15,4,4,4,13,3.0,886,3.75,3326.46,Fulfilled,2024-08-30,2024-08-30,0,0
165026,2025-12-07,23,17,7,3,8,2.0,1199,145.56,174522.36,Fulfilled,2025-12-17,2025-12-17,0,0
120651,2025-02-22,13,2,2,3,11,1.0,219,9.56,2093.39,Fulfilled,2025-03-04,2025-03-08,1,0
129648,2025-04-17,78,9,9,1,36,1.0,500,101.18,50590.47,Fulfilled,2025-04-24,2025-04-24,0,0
75938,2024-05-08,35,2,2,1,38,4.0,669,13.76,9208.14,Fulfilled,2024-05-14,2024-05-14,0,0
154780,2025-10-05,63,2,2,3,49,2.0,518,31.79,16466.49,Fulfilled,2025-10-20,2025-10-20,0,0
130705,2025-04-23,81,5,5,4,50,1.0,516,45.07,23255.09,Stockout,2025-04-27,2025-05-04,1,0
104163,2024-11-04,54,4,4,4,37,1.0,1557,5.57,8680.15,Fulfilled,2024-11-09,2024-11-09,0,0
23396,2023-05-30,74,2,2,1,43,1.0,1868,33.84,63214.03,Fulfilled,2023-06-04,2023-06-04,0,0
