supplier_id,performance_month,order_count,on_time_count,fulfilled_count,avg_qty,total_revenue,otif_rate,fill_rate,supplier_name,avg_lead_time_days,defect_rate_observed,cost_variance_pct
46,2023-11-01,38,26,36,145.76315789473685,38235.44,0.6842,0.9474,"Edwards, Williams and Woods",15.8,0.0463,5.63
46,2023-12-01,41,30,36,143.14634146341464,40348.18,0.7317,0.878,"Edwards, Williams and Woods",15.3,0.0348,9.84
46,2024-01-01,39,27,36,129.4102564102564,34620.03,0.6923,0.9231,"Edwards, Williams and Woods",15.7,0.0327,8.94
46,2024-02-01,39,28,38,140.35897435897436,37878.56,0.7179,0.9744,"Edwards, Williams and Woods",15.3,0.049,7.34
46,2024-03-01,39,30,35,159.89743589743588,42982.03,0.7692,0.8974,"Edwards, Williams and Woods",15.6,0.0348,9.59
46,2024-04-01,41,28,40,141.17073170731706,39900.83,0.6829,0.9756,"Edwards, Williams and Woods",15.3,0.0383,10.01
46,2024-05-01,38,27,35,127.44736842105264,33315.06,0.7105,0.9211,"Edwards, Williams and Woods",15.2,0.038,13.66
46,2024-06-01,38,32,36,119.05263157894736,31083.53,0.8421,0.9474,"Edwards, Williams and Woods",14.2,0.0529,12.23
46,2024-07-01,40,29,37,133.875,36972.68,0.725,0.925,"Edwards, Williams and Woods",14.8,0.0319,9.32
46,2024-08-01,40,33,38,117.7,32498.39,0.825,0.95,"Edwards, Williams and Woods",14.8,0.0541,7.65
46,2024-09-01,39,27,37,130.71794871794873,34985.86,0.6923,0.9487,"Edwards, Williams and Woods",15.2,0.0386,9.66
46,2024-10-01,41,28,35,136.8048780487805,38548.34,0.6829,0.8537,"Edwards, Williams and Woods",16.4,0.0294,7.61
46,2024-11-01,37,28,34,155.1081081081081,39265.75,0.7568,0.9189,"Edwards, Williams and Woods",15.4,0.0543,10.09
46,2024-12-01,44,32,40,137.8181818181818,41787.15,0.7273,0.9091,"Edwards, Williams and Woods",15.9,0.0367,9.73
46,2025-01-01,35,22,33,126.42857142857144,30456.82,0.6286,0.9429,"Edwards, Williams and Woods",15.2,0.0402,4.99
46,2025-02-01,35,27,33,114.45714285714286,27508.74,0.7714,0.9429,"Edwards, Williams and Woods",15.6,0.042,9.44
46,2025-03-01,40,29,38,141.3,38963.3,0.725,0.95,"Edwards, Williams and Woods",15.6,0.0534,6.51
46,2025-04-01,41,21,36,129.9268292682927,36808.64,0.5122,0.878,"Edwards, Williams and Woods",16.1,0.0476,2.41
46,2025-05-01,39,25,38,111.51282051282053,29938.61,0.641,0.9744,"Edwards, Williams and Woods",15.1,0.0475,3.09
46,2025-06-01,42,31,40,124.1904761904762,35879.5,0.7381,0.9524,"Edwards, Williams and Woods",14.9,0.0517,5.77
46,2025-07-01,36,27,34,137.25,33900.29,0.75,0.9444,"Edwards, Williams and Woods",14.9,0.0347,8.7
46,2025-08-01,40,26,34,123.575,34035.39,0.65,0.85,"Edwards, Williams and Woods",16.2,0.04,13.33
46,2025-09-01,40,30,37,142.525,39211.58,0.75,0.925,"Edwards, Williams and Woods",15.7,0.0491,4.58
46,2025-10-01,39,32,38,106.23076923076924,28579.21,0.8205,0.9744,"Edwards, Williams and Woods",14.6,0.0393,7.91
46,2025-11-01,38,32,35,148.44736842105263,38767.0,0.8421,0.9211,"Edwards, Williams and Woods",15.3,0.0545,4.75
46,2025-12-01,39,27,38,121.56410256410255,32678.4,0.6923,0.9744,"Edwards, Williams and Woods",15.3,0.0495,7.42
46,2026-01-01,6,4,6,102.83333333333331,4205.63,0.6667,1.0,"Edwards, Williams and Woods",15.0,0.0463,14.34
47,2023-01-01,122,87,109,669.139344262295,4003885.34,0.7131,0.8934,"Moore, Yu and Miller",17.1,0.0519,16.76
47,2023-02-01,92,70,87,649.0652173913044,2985574.68,0.7609,0.9457,"Moore, Yu and Miller",16.6,0.0532,18.02
47,2023-03-01,94,69,85,648.8404255319149,3072825.3,0.734,0.9043,"Moore, Yu and Miller",16.6,0.0372,26.99
47,2023-04-01,94,68,89,626.468085106383,2994344.12,0.7234,0.9468,"Moore, Yu and Miller",16.4,0.0477,13.8
47,2023-05-01,104,80,96,660.3557692307693,3402440.01,0.7692,0.9231,"Moore, Yu and Miller",16.5,0.0359,18.07
47,2023-06-01,95,63,81,656.421052631579,3120557.23,0.6632,0.8526,"Moore, Yu and Miller",17.7,0.051,10.44
47,2023-07-01,95,69,89,631.0,3051521.94,0.7263,0.9368,"Moore, Yu and Miller",16.8,0.0458,19.17
47,2023-08-01,104,77,102,655.0961538461538,3369802.18,0.7404,0.9808,"Moore, Yu and Miller",16.5,0.0279,11.25
47,2023-09-01,90,69,83,659.9555555555555,3075478.91,0.7667,0.9222,"Moore, Yu and Miller",16.8,0.0295,9.69
47,2023-10-01,98,72,94,655.4183673469388,3260197.02,0.7347,0.9592,"Moore, Yu and Miller",16.2,0.045,9.03
47,2023-11-01,95,71,90,661.9894736842106,3161240.82,0.7474,0.9474,"Moore, Yu and Miller",16.7,0.0512,11.54
47,2023-12-01,109,73,95,656.1192660550458,3434303.38,0.6697,0.8716,"Moore, Yu and Miller",16.8,0.0299,23.55
47,2024-01-01,97,68,93,667.1237113402062,3247254.27,0.701,0.9588,"Moore, Yu and Miller",16.8,0.0398,26.25
47,2024-02-01,92,62,87,704.75,3368179.18,0.6739,0.9457,"Moore, Yu and Miller",16.5,0.0439,15.1
47,2024-03-01,101,64,85,683.4158415841584,3407841.6,0.6337,0.8416,"Moore, Yu and Miller",17.4,0.0358,22.32
47,2024-04-01,98,75,91,654.1326530612245,3121769.28,0.7653,0.9286,"Moore, Yu and Miller",16.4,0.0467,13.51
47,2024-05-01,100,77,95,644.7,3262218.23,0.77,0.95,"Moore, Yu and Miller",16.4,0.05,13.91
47,2024-06-01,95,74,92,640.0,2995730.58,0.7789,0.9684,"Moore, Yu and Miller",16.3,0.0336,12.87
47,2024-07-01,100,68,92,667.01,3391533.09,0.68,0.92,"Moore, Yu and Miller",16.7,0.0345,13.7
47,2024-08-01,100,78,93,631.3,3176797.33,0.78,0.93,"Moore, Yu and Miller",16.5,0.0308,13.88
47,2024-09-01,91,64,86,628.8901098901099,2893276.33,0.7033,0.9451,"Moore, Yu and Miller",16.7,0.0389,10.81
47,2024-10-01,114,70,91,717.1491228070175,3910777.87,0.614,0.7982,"Moore, Yu and Miller",17.5,0.0443,7.47
47,2024-11-01,117,77,106,706.3760683760684,4158828.05,0.6581,0.906,"Moore, Yu and Miller",16.9,0.0298,16.36
47,2024-12-01,110,85,98,712.4909090909091,3755905.07,0.7727,0.8909,"Moore, Yu and Miller",16.8,0.0341,5.84
47,2025-01-01,99,80,92,645.7272727272727,3218228.32,0.8081,0.9293,"Moore, Yu and Miller",16.3,0.0392,15.17
47,2025-02-01,88,62,79,674.9090909090909,2939711.55,0.7045,0.8977,"Moore, Yu and Miller",16.9,0.0532,14.54
47,2025-03-01,93,68,90,638.8172043010753,3017348.58,0.7312,0.9677,"Moore, Yu and Miller",16.8,0.0409,20.63
47,2025-04-01,110,75,95,627.709090909091,3320784.15,0.6818,0.8636,"Moore, Yu and Miller",17.0,0.0457,16.33
47,2025-05-01,100,75,93,659.96,3325095.96,0.75,0.93,"Moore, Yu and Miller",16.4,0.0457,15.34
47,2025-06-01,95,61,81,679.6,3176878.64,0.6421,0.8526,"Moore, Yu and Miller",16.8,0.0351,8.93
47,2025-07-01,103,65,88,641.3883495145631,3354707.59,0.6311,0.8544,"Moore, Yu and Miller",17.3,0.0339,15.81
47,2025-08-01,98,73,91,657.795918367347,3312211.29,0.7449,0.9286,"Moore, Yu and Miller",16.8,0.0482,21.73
47,2025-09-01,97,66,94,618.4329896907217,2938567.6,0.6804,0.9691,"Moore, Yu and Miller",16.7,0.0375,19.09
47,2025-10-01,104,72,90,655.9230769230769,3415350.11,0.6923,0.8654,"Moore, Yu and Miller",17.3,0.0452,14.96
47,2025-11-01,95,70,91,664.5473684210526,3240917.23,0.7368,0.9579,"Moore, Yu and Miller",16.4,0.0279,22.03
47,2025-12-01,98,71,90,652.3265306122449,3138737.29,0.7245,0.9184,"Moore, Yu and Miller",16.8,0.031,6.87
47,2026-01-01,12,9,11,509.75,312018.73,0.75,0.9167,"Moore, Yu and Miller",17.2,0.0524,12.42
48,2023-01-01,135,61,117,366.962962962963,1930037.56,0.4519,0.8667,Larson Ltd,16.2,0.0527,12.26
48,2023-02-01,106,56,96,435.3867924528302,1778234.91,0.5283,0.9057,Larson Ltd,16.0,0.0646,13.13
48,2023-03-01,105,61,97,339.2190476190476,1369426.82,0.581,0.9238,Larson Ltd,16.3,0.081,13.02
48,2023-04-01,113,58,93,357.3274336283186,1578950.0,0.5133,0.823,Larson Ltd,16.7,0.0653,9.67
48,2023-05-01,116,61,109,384.11206896551727,1743159.23,0.5259,0.9397,Larson Ltd,16.0,0.0514,7.37
48,2023-06-01,106,48,96,372.3207547169811,1516478.64,0.4528,0.9057,Larson Ltd,16.1,0.0762,11.78
48,2023-07-01,114,65,106,375.14912280701753,1666216.28,0.5702,0.9298,Larson Ltd,15.9,0.0853,17.42
48,2023-08-01,101,57,97,347.25742574257424,1380685.24,0.5644,0.9604,Larson Ltd,16.0,0.0526,13.14
48,2023-09-01,98,53,89,364.48979591836735,1400564.62,0.5408,0.9082,Larson Ltd,16.4,0.0914,15.02
48,2023-10-01,114,57,105,359.13157894736844,1611269.98,0.5,0.9211,Larson Ltd,16.1,0.0839,20.0
48,2023-11-01,116,61,105,406.75,1819347.75,0.5259,0.9052,Larson Ltd,16.3,0.0513,13.46
48,2023-12-01,112,55,102,371.4107142857143,1613462.6,0.4911,0.9107,Larson Ltd,16.2,0.0804,15.45
48,2024-01-01,107,57,102,351.4205607476636,1482702.94,0.5327,0.9533,Larson Ltd,15.9,0.0588,16.78
48,2024-02-01,104,66,96,354.9230769230769,1454470.31,0.6346,0.9231,Larson Ltd,15.7,0.0773,12.59
48,2024-03-01,101,53,92,361.8019801980198,1425408.84,0.5248,0.9109,Larson Ltd,16.2,0.0833,11.68
48,2024-04-01,105,63,101,350.4952380952381,1454266.85,0.6,0.9619,Larson Ltd,15.6,0.0765,13.96
48,2024-05-01,107,58,99,340.7383177570093,1422050.03,0.5421,0.9252,Larson Ltd,15.9,0.0487,18.47
48,2024-06-01,104,53,98,377.13461538461536,1504231.89,0.5096,0.9423,Larson Ltd,16.4,0.0914,10.25
48,2024-07-01,110,62,103,354.7,1495775.13,0.5636,0.9364,Larson Ltd,16.0,0.0481,11.89
48,2024-08-01,101,58,93,341.33663366336634,1373963.64,0.5743,0.9208,Larson Ltd,16.3,0.0837,12.79
48,2024-09-01,106,48,97,364.37735849056605,1499252.08,0.4528,0.9151,Larson Ltd,16.4,0.0833,2.81
48,2024-10-01,116,62,106,378.9827586206897,1713948.65,0.5345,0.9138,Larson Ltd,16.3,0.0555,7.72
48,2024-11-01,105,53,95,384.06666666666666,1578945.42,0.5048,0.9048,Larson Ltd,16.2,0.0698,16.41
48,2024-12-01,106,59,101,322.79245283018867,1365659.55,0.5566,0.9528,Larson Ltd,15.8,0.0554,9.56
48,2025-01-01,107,56,99,365.98130841121497,1528579.08,0.5234,0.9252,Larson Ltd,16.0,0.0636,14.84
48,2025-02-01,94,53,91,334.70212765957444,1239078.61,0.5638,0.9681,Larson Ltd,16.2,0.0462,15.13
48,2025-03-01,109,73,101,344.44954128440367,1457852.1,0.6697,0.9266,Larson Ltd,16.0,0.0787,14.65
48,2025-04-01,102,62,98,339.3921568627451,1374392.4,0.6078,0.9608,Larson Ltd,15.8,0.0579,24.62
48,2025-05-01,104,59,97,350.88461538461536,1441183.66,0.5673,0.9327,Larson Ltd,15.6,0.052,12.41
48,2025-06-01,104,54,97,349.0576923076923,1424776.14,0.5192,0.9327,Larson Ltd,16.4,0.0827,16.25
48,2025-07-01,103,54,101,340.5339805825243,1369874.6,0.5243,0.9806,Larson Ltd,16.0,0.0634,18.98
48,2025-08-01,108,69,101,360.0462962962963,1531934.21,0.6389,0.9352,Larson Ltd,15.8,0.0666,20.62
48,2025-09-01,108,63,100,378.77777777777777,1593215.89,0.5833,0.9259,Larson Ltd,15.9,0.0557,6.37
48,2025-10-01,112,67,105,396.8035714285714,1720677.24,0.5982,0.9375,Larson Ltd,15.5,0.0547,12.34
48,2025-11-01,106,60,100,330.188679245283,1390101.33,0.566,0.9434,Larson Ltd,16.0,0.0589,3.61
48,2025-12-01,109,60,96,384.0,1620368.22,0.5505,0.8807,Larson Ltd,16.1,0.0624,11.37
48,2026-01-01,15,8,14,232.2,139580.31,0.5333,0.9333,Larson Ltd,16.1,0.0601,17.47
49,2023-01-01,60,54,59,620.5666666666667,1398157.91,0.9,0.9833,Powell PLC,12.8,0.0298,17.45
49,2023-02-01,49,42,49,575.8571428571429,1074644.29,0.8571,1.0,Powell PLC,12.8,0.0286,10.98
49,2023-03-01,49,36,46,748.0816326530612,1363218.58,0.7347,0.9388,Powell PLC,13.3,0.0257,10.14
49,2023-04-01,56,43,51,691.0178571428571,1454590.43,0.7679,0.9107,Powell PLC,13.5,0.0378,5.3
49,2023-05-01,61,42,55,733.9180327868852,1664769.57,0.6885,0.9016,Powell PLC,13.6,0.0213,7.57
49,2023-06-01,48,41,46,768.75,1426260.71,0.8542,0.9583,Powell PLC,13.2,0.0388,12.02
49,2023-07-01,58,47,54,771.9137931034483,1658174.38,0.8103,0.931,Powell PLC,12.8,0.0376,11.56
49,2023-08-01,59,44,52,729.2203389830509,1623246.44,0.7458,0.8814,Powell PLC,13.2,0.0338,16.38
49,2023-09-01,53,42,49,715.6792452830189,1462347.9,0.7925,0.9245,Powell PLC,12.8,0.0244,16.82
49,2023-10-01,86,59,69,843.8139534883721,2701233.17,0.686,0.8023,Powell PLC,13.7,0.0254,16.74
49,2023-11-01,73,52,63,836.4931506849315,2302015.45,0.7123,0.863,Powell PLC,13.7,0.0349,22.0
49,2023-12-01,81,61,67,813.1604938271605,2429901.44,0.7531,0.8272,Powell PLC,14.2,0.0353,12.22
49,2024-01-01,51,42,50,593.1960784313726,1128308.94,0.8235,0.9804,Powell PLC,13.1,0.0229,12.88
49,2024-02-01,44,37,44,606.2954545454545,1008880.84,0.8409,1.0,Powell PLC,13.4,0.0384,23.0
49,2024-03-01,61,49,57,765.2131147540983,1720787.71,0.8033,0.9344,Powell PLC,13.2,0.0315,11.53
49,2024-04-01,49,35,45,715.8163265306123,1329349.42,0.7143,0.9184,Powell PLC,13.6,0.0304,10.34
49,2024-05-01,59,47,56,796.1694915254237,1789710.35,0.7966,0.9492,Powell PLC,13.2,0.027,10.07
49,2024-06-01,55,36,48,790.5090909090909,1640764.21,0.6545,0.8727,Powell PLC,14.4,0.0412,14.73
49,2024-07-01,57,43,51,712.9298245614035,1541580.45,0.7544,0.8947,Powell PLC,13.8,0.0376,17.26
49,2024-08-01,61,44,58,724.7704918032787,1665956.24,0.7213,0.9508,Powell PLC,13.3,0.0327,12.46
49,2024-09-01,58,41,54,678.0172413793103,1478754.79,0.7069,0.931,Powell PLC,13.6,0.0283,12.29
49,2024-10-01,80,50,64,842.4,2461047.21,0.625,0.8,Powell PLC,13.7,0.0346,9.39
49,2024-11-01,71,54,62,888.887323943662,2340091.96,0.7606,0.8732,Powell PLC,13.3,0.0384,4.91
49,2024-12-01,75,56,66,881.7066666666667,2522821.32,0.7467,0.88,Powell PLC,13.5,0.0322,6.1
49,2025-01-01,49,36,44,682.5918367346939,1244862.29,0.7347,0.898,Powell PLC,13.9,0.0234,4.88
49,2025-02-01,49,38,47,598.2448979591836,1105681.09,0.7755,0.9592,Powell PLC,13.0,0.0377,18.25
49,2025-03-01,54,42,49,734.4629629629629,1479054.87,0.7778,0.9074,Powell PLC,13.3,0.0347,13.18
49,2025-04-01,52,43,51,716.3269230769231,1368743.43,0.8269,0.9808,Powell PLC,13.3,0.0408,13.0
49,2025-05-01,57,44,50,671.4035087719299,1474883.4,0.7719,0.8772,Powell PLC,13.9,0.0387,12.53
49,2025-06-01,52,44,50,677.4807692307693,1314865.06,0.8462,0.9615,Powell PLC,12.9,0.0283,10.85
49,2025-07-01,56,40,52,783.7678571428571,1694382.67,0.7143,0.9286,Powell PLC,13.2,0.0287,16.47
49,2025-08-01,63,47,58,725.968253968254,1728301.37,0.746,0.9206,Powell PLC,13.7,0.027,14.99
49,2025-09-01,56,40,49,740.0,1531690.09,0.7143,0.875,Powell PLC,13.9,0.0327,14.35
49,2025-10-01,97,58,67,845.9278350515464,3087374.96,0.5979,0.6907,Powell PLC,14.5,0.0352,13.41
49,2025-11-01,75,48,64,802.4933333333333,2272459.96,0.64,0.8533,Powell PLC,14.1,0.0257,3.96
49,2025-12-01,81,54,62,835.0864197530864,2531674.91,0.6667,0.7654,Powell PLC,13.9,0.0361,21.38
49,2026-01-01,7,6,7,789.7142857142857,200793.45,0.8571,1.0,Powell PLC,13.0,0.0264,13.28
50,2023-01-01,183,102,171,694.672131147541,2857826.79,0.5574,0.9344,"Wheeler, Harvey and Barnes",6.6,0.0811,11.45
50,2023-02-01,142,75,133,655.7112676056338,2010698.98,0.5282,0.9366,"Wheeler, Harvey and Barnes",6.9,0.0867,17.17
50,2023-03-01,152,81,143,682.2763157894736,2168350.17,0.5329,0.9408,"Wheeler, Harvey and Barnes",6.6,0.0855,14.13
50,2023-04-01,145,75,135,713.2275862068966,2041844.62,0.5172,0.931,"Wheeler, Harvey and Barnes",6.5,0.0849,13.99
50,2023-05-01,147,83,140,718.6326530612245,2138295.21,0.5646,0.9524,"Wheeler, Harvey and Barnes",6.1,0.0846,13.16
50,2023-06-01,150,69,140,703.1866666666666,1940836.88,0.46,0.9333,"Wheeler, Harvey and Barnes",6.8,0.0806,7.3
50,2023-07-01,152,82,143,750.9144736842105,2379131.15,0.5395,0.9408,"Wheeler, Harvey and Barnes",6.4,0.094,14.78
50,2023-08-01,146,77,144,693.945205479452,1932647.55,0.5274,0.9863,"Wheeler, Harvey and Barnes",6.3,0.0853,10.3
50,2023-09-01,144,84,135,739.8541666666666,2278299.88,0.5833,0.9375,"Wheeler, Harvey and Barnes",6.3,0.095,9.13
50,2023-10-01,161,76,142,785.8012422360248,2287013.51,0.472,0.882,"Wheeler, Harvey and Barnes",7.0,0.0723,13.38
50,2023-11-01,167,84,151,764.6826347305389,2319131.11,0.503,0.9042,"Wheeler, Harvey and Barnes",6.9,0.0865,11.48
50,2023-12-01,166,84,147,771.9096385542168,2384825.92,0.506,0.8855,"Wheeler, Harvey and Barnes",6.5,0.0576,12.96
50,2024-01-01,146,75,137,643.3013698630137,1967319.82,0.5137,0.9384,"Wheeler, Harvey and Barnes",6.7,0.0981,14.11
50,2024-02-01,133,69,126,678.3157894736842,1930603.48,0.5188,0.9474,"Wheeler, Harvey and Barnes",6.5,0.0851,11.05
50,2024-03-01,149,76,142,679.1946308724832,1984787.36,0.5101,0.953,"Wheeler, Harvey and Barnes",6.5,0.0669,12.8
50,2024-04-01,150,80,143,729.08,2002871.72,0.5333,0.9533,"Wheeler, Harvey and Barnes",6.5,0.0596,21.25
50,2024-05-01,160,67,145,733.05,2452582.15,0.4188,0.9062,"Wheeler, Harvey and Barnes",7.0,0.0565,10.14
50,2024-06-01,142,69,137,696.3239436619718,1944141.12,0.4859,0.9648,"Wheeler, Harvey and Barnes",6.4,0.0989,15.61
50,2024-07-01,151,79,147,709.4503311258278,2029453.97,0.5232,0.9735,"Wheeler, Harvey and Barnes",6.3,0.083,14.63
50,2024-08-01,158,82,145,676.2088607594936,2253127.33,0.519,0.9177,"Wheeler, Harvey and Barnes",6.9,0.0526,13.08
50,2024-09-01,141,85,140,704.7234042553191,2020631.06,0.6028,0.9929,"Wheeler, Harvey and Barnes",5.9,0.0946,12.96
50,2024-10-01,174,90,160,769.9597701149426,2674114.09,0.5172,0.9195,"Wheeler, Harvey and Barnes",6.7,0.0744,23.34
50,2024-11-01,165,73,144,770.4545454545455,2460717.8,0.4424,0.8727,"Wheeler, Harvey and Barnes",7.3,0.0954,12.29
50,2024-12-01,183,86,161,796.4918032786885,2820572.1,0.4699,0.8798,"Wheeler, Harvey and Barnes",7.0,0.0795,17.43
50,2025-01-01,158,79,143,666.4367088607595,2168829.93,0.5,0.9051,"Wheeler, Harvey and Barnes",6.7,0.0731,6.07
50,2025-02-01,141,77,132,671.531914893617,2221348.33,0.5461,0.9362,"Wheeler, Harvey and Barnes",6.6,0.0828,18.15
50,2025-03-01,149,66,142,726.4496644295302,2164885.08,0.443,0.953,"Wheeler, Harvey and Barnes",6.7,0.0756,11.94
50,2025-04-01,153,73,139,722.8627450980392,2242743.58,0.4771,0.9085,"Wheeler, Harvey and Barnes",6.5,0.0617,7.61
50,2025-05-01,157,71,145,727.5350318471337,2080801.84,0.4522,0.9236,"Wheeler, Harvey and Barnes",6.8,0.0988,12.57
50,2025-06-01,153,71,142,731.8692810457517,2282603.34,0.4641,0.9281,"Wheeler, Harvey and Barnes",6.8,0.0937,12.2
50,2025-07-01,145,81,142,697.7103448275863,2058911.88,0.5586,0.9793,"Wheeler, Harvey and Barnes",6.3,0.0509,14.24
50,2025-08-01,146,79,140,709.8493150684932,2035791.59,0.5411,0.9589,"Wheeler, Harvey and Barnes",6.5,0.0638,12.64
50,2025-09-01,142,67,131,688.8661971830986,1968290.54,0.4718,0.9225,"Wheeler, Harvey and Barnes",6.7,0.0817,12.8
50,2025-10-01,173,92,157,742.4393063583815,2527621.7,0.5318,0.9075,"Wheeler, Harvey and Barnes",6.7,0.054,11.34
50,2025-11-01,156,85,147,751.3782051282051,2174460.85,0.5449,0.9423,"Wheeler, Harvey and Barnes",6.5,0.0626,9.98
50,2025-12-01,167,81,155,764.622754491018,2519993.67,0.485,0.9281,"Wheeler, Harvey and Barnes",6.6,0.0868,14.52
50,2026-01-01,16,6,14,784.125,203949.37,0.375,0.875,"Wheeler, Harvey and Barnes",7.1,0.1006,15.71
51,2023-01-01,98,76,98,396.0408163265306,5051641.39,0.7755,1.0,"Mills, Donovan and Harris",6.3,0.0623,13.38
51,2023-02-01,72,47,71,368.1111111111111,3348958.57,0.6528,0.9861,"Mills, Donovan and Harris",6.7,0.0384,3.1
51,2023-03-01,84,58,80,495.7857142857143,5323649.9,0.6905,0.9524,"Mills, Donovan and Harris",6.8,0.0469,7.67
51,2023-04-01,75,49,71,520.84,4746029.46,0.6533,0.9467,"Mills, Donovan and Harris",7.1,0.0581,7.1
51,2023-05-01,80,57,78,498.5375,4886098.86,0.7125,0.975,"Mills, Donovan and Harris",6.5,0.0613,10.3
51,2023-06-01,79,51,74,497.8860759493671,4854664.59,0.6456,0.9367,"Mills, Donovan and Harris",6.7,0.0594,6.74
51,2023-07-01,80,59,77,547.9875,5443652.88,0.7375,0.9625,"Mills, Donovan and Harris",6.5,0.033,3.97
51,2023-08-01,83,58,77,532.4578313253012,5449979.86,0.6988,0.9277,"Mills, Donovan and Harris",7.0,0.0481,11.39
51,2023-09-01,80,57,76,491.4375,4789116.65,0.7125,0.95,"Mills, Donovan and Harris",6.8,0.0617,5.52
51,2023-10-01,86,56,76,691.3604651162791,6796950.3,0.6512,0.8837,"Mills, Donovan and Harris",6.9,0.0398,11.86
51,2023-11-01,88,57,72,666.2272727272727,6841628.56,0.6477,0.8182,"Mills, Donovan and Harris",7.2,0.0599,6.95
51,2023-12-01,87,58,79,651.5862068965517,6453939.32,0.6667,0.908,"Mills, Donovan and Harris",6.7,0.0531,7.11
51,2024-01-01,84,61,82,429.4880952380952,4479212.89,0.7262,0.9762,"Mills, Donovan and Harris",6.5,0.0601,13.42
51,2024-02-01,77,63,76,424.7402597402597,4282805.41,0.8182,0.987,"Mills, Donovan and Harris",6.0,0.0445,7.28
51,2024-03-01,78,56,75,492.5384615384616,4654141.91,0.7179,0.9615,"Mills, Donovan and Harris",6.5,0.0434,10.17
51,2024-04-01,82,64,82,518.109756097561,5195691.28,0.7805,1.0,"Mills, Donovan and Harris",6.2,0.0542,9.92
51,2024-05-01,80,53,75,503.9625,4694287.53,0.6625,0.9375,"Mills, Donovan and Harris",6.8,0.051,10.18
51,2024-06-01,77,50,73,528.3376623376623,5014151.05,0.6494,0.9481,"Mills, Donovan and Harris",7.0,0.0602,9.59
51,2024-07-01,82,60,81,497.1707317073171,5194103.0,0.7317,0.9878,"Mills, Donovan and Harris",6.3,0.0615,3.37
51,2024-08-01,87,49,77,515.1609195402299,5281521.0,0.5632,0.8851,"Mills, Donovan and Harris",7.3,0.0546,13.52
51,2024-09-01,78,51,75,509.448717948718,5000774.06,0.6538,0.9615,"Mills, Donovan and Harris",7.1,0.0392,8.11
51,2024-10-01,84,59,74,657.797619047619,6568483.94,0.7024,0.881,"Mills, Donovan and Harris",7.2,0.0387,11.33
51,2024-11-01,87,58,74,675.3103448275862,6779446.81,0.6667,0.8506,"Mills, Donovan and Harris",7.1,0.0351,7.1
51,2024-12-01,90,52,77,665.9222222222222,6948534.65,0.5778,0.8556,"Mills, Donovan and Harris",7.4,0.056,11.9
51,2025-01-01,83,60,80,477.0722891566265,4890354.26,0.7229,0.9639,"Mills, Donovan and Harris",6.7,0.0432,8.69
51,2025-02-01,69,46,68,409.4927536231884,3682965.67,0.6667,0.9855,"Mills, Donovan and Harris",6.5,0.0549,7.89
51,2025-03-01,84,59,80,515.5119047619048,5349921.17,0.7024,0.9524,"Mills, Donovan and Harris",6.7,0.0503,8.94
51,2025-04-01,83,60,77,526.566265060241,5311245.93,0.7229,0.9277,"Mills, Donovan and Harris",6.3,0.0519,12.43
51,2025-05-01,82,52,77,564.6951219512196,5796892.55,0.6341,0.939,"Mills, Donovan and Harris",6.6,0.0592,11.44
51,2025-06-01,79,46,69,522.8987341772151,5145204.18,0.5823,0.8734,"Mills, Donovan and Harris",7.1,0.0523,8.81
51,2025-07-01,86,61,80,541.3953488372093,5626641.42,0.7093,0.9302,"Mills, Donovan and Harris",6.7,0.0476,3.97
51,2025-08-01,80,52,78,487.6375,4948872.5200000005,0.65,0.975,"Mills, Donovan and Harris",6.9,0.0622,8.83
51,2025-09-01,83,52,74,527.7349397590361,5392666.54,0.6265,0.8916,"Mills, Donovan and Harris",7.1,0.0539,6.91
51,2025-10-01,84,57,77,636.2857142857143,6294068.78,0.6786,0.9167,"Mills, Donovan and Harris",7.0,0.0324,6.35
51,2025-11-01,84,50,74,669.4047619047619,6546888.43,0.5952,0.881,"Mills, Donovan and Harris",7.2,0.0531,13.57
51,2025-12-01,93,53,80,711.0860215053764,8045628.6,0.5699,0.8602,"Mills, Donovan and Harris",7.4,0.0526,9.55
51,2026-01-01,8,5,6,702.125,619996.64,0.625,0.75,"Mills, Donovan and Harris",8.2,0.0531,10.71
52,2023-01-01,107,72,101,171.81308411214954,1191549.23,0.6729,0.9439,Allen-Foster,12.9,0.0432,11.01
52,2023-02-01,76,56,72,167.64473684210526,988289.29,0.7368,0.9474,Allen-Foster,12.8,0.033,13.1
52,2023-03-01,90,64,83,222.92222222222225,1522909.76,0.7111,0.9222,Allen-Foster,13.1,0.0477,8.66
52,2023-04-01,87,52,79,230.5632183908046,1537019.73,0.5977,0.908,Allen-Foster,13.3,0.0448,6.29
52,2023-05-01,85,61,82,229.0235294117647,1462185.25,0.7176,0.9647,Allen-Foster,12.9,0.0566,6.04
52,2023-06-01,89,61,84,213.2921348314607,1428857.01,0.6854,0.9438,Allen-Foster,12.7,0.0562,10.12
52,2023-07-01,90,64,85,238.4777777777778,1669602.26,0.7111,0.9444,Allen-Foster,13.0,0.0557,10.66
52,2023-08-01,89,60,85,217.6292134831461,1459252.48,0.6742,0.9551,Allen-Foster,13.1,0.0458,11.15
52,2023-09-01,85,61,81,227.25882352941176,1442094.34,0.7176,0.9529,Allen-Foster,12.8,0.0486,9.27
